n_neighbors,weights,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
26.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway']",0.9984280188842564,1.0,0.357541,0.357541,0.0,0.623445,0.623445,0.0,143448441119325.62,143448441119325.62,0.22,-1.0,0.833333,0.539832,0.539832
25.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway']",0.9984280188842564,0.732488,0.356612,0.356612,0.402443,0.623896,0.623896,10619107904922.031,142924268983688.62,142924268983688.62,0.17,-1.0,0.699093,0.548218,0.548218
25.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals']",0.9966894167418736,1.0,0.355105,0.355105,0.0,0.624626,0.624626,0.0,148078628317452.47,148078628317452.47,0.25,-1.0,0.833333,0.548218,0.548218
21.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,1.0,0.350551,0.350551,0.0,0.626827,0.626827,0.0,153931883832065.62,153931883832065.62,0.16,-1.0,0.833333,0.567086,0.567086
20.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks']",0.9855366104335248,1.0,0.346127,0.346127,0.0,0.628959,0.628959,0.0,155242314171158.12,155242314171158.12,0.17,-1.0,0.833333,0.559748,0.559748
20.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks']",0.9918657644199986,1.0,0.350231,0.350231,0.0,0.626982,0.626982,0.0,157601088781524.62,157601088781524.62,0.21,-1.0,0.833333,0.551363,0.551363
22.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,1.0,0.349461,0.349461,0.0,0.627353,0.627353,0.0,154543417990308.78,154543417990308.78,0.26,-1.0,0.833333,0.560797,0.560797
21.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.748487,0.350632,0.350632,0.390224,0.626788,0.626788,10013383389846.27,151048937086062.12,151048937086062.12,0.2,-1.0,0.702494,0.562893,0.562893
21.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks']",0.9855366104335248,1.0,0.34991,0.34991,0.0,0.627136,0.627136,0.0,153582435741640.97,153582435741640.97,0.19,-1.0,0.833333,0.560797,0.560797
21.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks']",0.9918657644199986,1.0,0.349493,0.349493,0.0,0.627337,0.627337,0.0,155067590125945.78,155067590125945.78,0.2,-1.0,0.833333,0.555556,0.555556
20.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks']",0.9855366104335248,0.748317,0.345918,0.345918,0.390356,0.629059,0.629059,10562321231633.678,152839858549488.53,152839858549488.53,0.2,-1.0,0.706122,0.546122,0.546122
20.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks']",0.9918657644199986,0.747928,0.349301,0.349301,0.390657,0.62743,0.62743,10391961211768.62,155722805295492.03,155722805295492.03,0.21,-1.0,0.702721,0.552411,0.552411
20.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50']",0.9821571136477903,1.0,0.345582,0.345582,0.0,0.629221,0.629221,0.0,158562071030192.47,158562071030192.47,0.24,-1.0,0.833333,0.549266,0.549266
44.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.380595,0.380595,0.101165,0.612157,0.612157,7240300844264.989,169438642844660.22,169438642844660.22,1.75,-1.0,0.830159,0.54717,0.54717
46.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.379425,0.379425,0.101165,0.612735,0.612735,7240300844264.989,168477660595992.38,168477660595992.38,1.17,-1.0,0.830159,0.556604,0.556604
45.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.971537,0.367257,0.367257,0.131273,0.618713,0.618713,11045007954584.63,180533619715643.38,180533619715643.38,0.83,-1.0,0.832426,0.554507,0.554507
45.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.987726,0.360267,0.360267,0.086203,0.622121,0.622121,5233838388076.521,184901720845951.7,184901720845951.7,1.14,-1.0,0.827891,0.528302,0.528302
44.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.516943,0.391625,0.391625,0.540795,0.606682,0.606682,59474575824001.59,150044273826091.22,150044273826091.22,1.03,-1.0,0.572789,0.553459,0.553459
46.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.513274,0.391112,0.391112,0.542845,0.606937,0.606937,59578684725030.23,148559119441786.4,148559119441786.4,1.03,-1.0,0.567347,0.567086,0.567086
45.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.492301,0.388996,0.388996,0.554417,0.607991,0.607991,69099916946377.39,149258015622635.72,149258015622635.72,0.93,-1.0,0.567347,0.552411,0.552411
45.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.517668,0.367577,0.367577,0.540389,0.618556,0.618556,58972960209954.47,168084531494264.62,168084531494264.62,1.05,-1.0,0.574603,0.531447,0.531447
39.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.375273,0.375273,0.101165,0.614781,0.614781,7240300844264.989,175597665438394.97,175597665438394.97,1.0,-1.0,0.830159,0.563941,0.563941
41.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.378303,0.378303,0.101165,0.613288,0.613288,7240300844264.989,171185883296783.56,171185883296783.56,1.0,-1.0,0.830159,0.570231,0.570231
40.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.971537,0.36809,0.36809,0.131273,0.618305,0.618305,11045007954584.63,184464910732920.88,184464910732920.88,0.91,-1.0,0.832426,0.538784,0.538784
40.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.987726,0.356483,0.356483,0.086203,0.623958,0.623958,5233838388076.521,189968718157109.38,189968718157109.38,1.1,-1.0,0.827891,0.544025,0.544025
38.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.374888,0.374888,0.101165,0.61497,0.61497,7240300844264.989,177039138811396.72,177039138811396.72,1.02,-1.0,0.830159,0.567086,0.567086
39.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.527644,0.388515,0.388515,0.534771,0.60823,0.60823,59758509190443.36,153364030685125.56,153364030685125.56,1.04,-1.0,0.585488,0.574423,0.574423
39.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.971537,0.365365,0.365365,0.131273,0.619637,0.619637,11045007954584.63,185425892981588.7,185425892981588.7,0.9,-1.0,0.832426,0.548218,0.548218
39.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.987726,0.357766,0.357766,0.086203,0.623336,0.623336,5233838388076.521,190143442202321.7,190143442202321.7,1.76,-1.0,0.827891,0.544025,0.544025
42.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.378639,0.378639,0.101165,0.613122,0.613122,7240300844264.989,171579012398511.3,171579012398511.3,1.28,-1.0,0.830159,0.570231,0.570231
41.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.523913,0.39108,0.39108,0.536879,0.606953,0.606953,59654400289414.71,151791514278214.56,151791514278214.56,1.66,-1.0,0.57619,0.563941,0.563941
41.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.971537,0.368106,0.368106,0.131273,0.618297,0.618297,11045007954584.63,183241842416434.56,183241842416434.56,0.89,-1.0,0.832426,0.549266,0.549266
41.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.987726,0.358151,0.358151,0.086203,0.623149,0.623149,5233838388076.521,188920373885835.38,188920373885835.38,1.06,-1.0,0.827891,0.544025,0.544025
40.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.501489,0.3893,0.3893,0.549377,0.60784,0.60784,69166168065213.81,154019245854671.8,154019245854671.8,0.87,-1.0,0.573469,0.538784,0.538784
40.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.52873,0.365317,0.365317,0.534156,0.61966,0.61966,57752046734254.88,172671037681088.38,172671037681088.38,1.75,-1.0,0.578912,0.534591,0.534591
34.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.340419,0.340419,0.0,0.631697,0.631697,0.0,173064166782816.12,173064166782816.12,0.11,-1.0,0.833333,0.560797,0.560797
36.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.340419,0.340419,0.0,0.631697,0.631697,0.0,171404288353298.94,171404288353298.94,0.09,-1.0,0.833333,0.560797,0.560797
35.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.34058,0.34058,0.00205,0.631621,0.631621,9464445548.058811,175597665438394.94,175597665438394.94,0.09,-1.0,0.833333,0.545073,0.545073
35.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.371008,0.371008,0.0,0.616876,0.616876,0.0,157513726758918.47,157513726758918.47,0.14,-1.0,0.833333,0.546122,0.546122
33.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.34167,0.34167,0.0,0.631098,0.631098,0.0,173588338918453.12,173588338918453.12,0.1,-1.0,0.833333,0.560797,0.560797
34.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.626307,0.340964,0.340964,0.475654,0.631436,0.631436,32756446041831.57,171404288353298.94,171404288353298.94,0.39,-1.0,0.630385,0.560797,0.560797
34.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.341317,0.341317,0.00205,0.631267,0.631267,9464445548.058811,176121837574031.94,176121837574031.94,0.08,-1.0,0.833333,0.548218,0.548218
34.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.36498,0.36498,0.0,0.619825,0.619825,0.0,159785139346678.78,159785139346678.78,0.13,-1.0,0.833333,0.545073,0.545073
37.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.342952,0.342952,0.0,0.630483,0.630483,0.0,169744409923781.78,169744409923781.78,0.1,-1.0,0.833333,0.560797,0.560797
36.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.620833,0.343145,0.343145,0.479125,0.630391,0.630391,32803768269571.867,169351280822054.03,169351280822054.03,0.09,-1.0,0.624263,0.557652,0.557652
36.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.345069,0.345069,0.00205,0.629467,0.629467,9464445548.058811,172277908579360.62,172277908579360.62,0.09,-1.0,0.833333,0.563941,0.563941
36.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.370303,0.370303,0.0,0.617222,0.617222,0.0,157339002713706.12,157339002713706.12,0.12,-1.0,0.833333,0.544025,0.544025
35.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.626515,0.341317,0.341317,0.475521,0.631267,0.631267,31450352556199.457,173937787008877.78,173937787008877.78,0.08,-1.0,0.62517,0.546122,0.546122
35.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.643024,0.370463,0.370463,0.464893,0.617143,0.617143,28289227743147.82,156771149566766.03,156771149566766.03,0.09,-1.0,0.648753,0.549266,0.549266
34.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.373374,0.38603,0.38603,0.615939,0.609465,0.609465,108008252594447.14,125233459405939.88,125233459405939.88,0.43,-1.0,0.0,0.5587,0.5587
36.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.373947,0.384331,0.384331,0.615657,0.610308,0.610308,107620210326976.72,125932355586789.23,125932355586789.23,0.67,-1.0,0.0,0.550314,0.550314
35.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.424038,0.376379,0.376379,0.590514,0.614237,0.614237,97654149164870.8,146855560000966.16,146855560000966.16,0.53,-1.0,0.0,0.515723,0.515723
29.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.337854,0.337854,0.0,0.632925,0.632925,0.0,179441594433066.3,179441594433066.3,0.09,-1.0,0.833333,0.567086,0.567086
31.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.3409,0.3409,0.0,0.631467,0.631467,0.0,177257543867912.12,177257543867912.12,0.11,-1.0,0.833333,0.570231,0.570231
30.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.342792,0.342792,0.00205,0.63056,0.63056,9464445548.058811,178567974207004.62,178567974207004.62,0.09,-1.0,0.833333,0.557652,0.557652
30.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.364499,0.364499,0.0,0.620059,0.620059,0.0,164415326544805.62,164415326544805.62,0.09,-1.0,0.833333,0.532495,0.532495
