n_estimators,max_depth,subsample,colsample_bylevel,max_bin,reg_lambda,learning_rate,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,verbose,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
25.0,2.0,0.4,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.537851,0.550368,0.550368,0.528962,0.521559,0.521559,485306117961303.5,509403792220572.94,509403792220572.94,0.73,19260817.0,False,0.537188,0.562893,0.562893
400.0,16.0,0.85,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.999917,0.114084,0.114084,0.007069,0.732102,0.732102,17659250216156.19,1136685808672317.2,1136685808672317.2,563.75,19260817.0,False,0.833333,0.56499,0.56499
400.0,2.0,0.4,0.55,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.606695,0.517335,0.517335,0.487976,0.540379,0.540379,470570537002883.0,546124889842005.75,546124889842005.75,10.44,19260817.0,False,0.584807,0.515723,0.515723
400.0,16.0,0.85,0.55,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.982152,0.127232,0.127232,0.10395,0.726649,0.726649,178343145228073.72,990198359422747.6,990198359422747.6,144.2,19260817.0,False,0.833333,0.51782,0.51782
25.0,16.0,0.4,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.865386,0.229255,0.229255,0.285482,0.682858,0.682858,410333191603058.8,837486001833573.8,837486001833573.8,22.0,19260817.0,False,0.814512,0.557652,0.557652
25.0,2.0,0.4,0.85,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.01857,0.019441,0.019441,0.770838,0.770215,0.770215,5659864989428.331,5802682246061.819,5802682246061.819,0.96,19260817.0,False,0.5161,0.573375,0.573375
400.0,2.0,0.4,0.55,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.59595,0.543143,0.543143,0.494596,0.525733,0.525733,447656018533941.1,516586909778544.6,516586909778544.6,8.7,19260817.0,False,0.559637,0.566038,0.566038
25.0,16.0,0.4,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.847924,0.26897,0.26897,0.303434,0.665033,0.665033,412303367717215.75,793643063823366.4,793643063823366.4,15.41,19260817.0,False,0.814966,0.498952,0.498952
25.0,16.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.849365,0.359526,0.359526,0.301992,0.622481,0.622481,406175121443224.0,754908787570575.2,754908787570575.2,10.22,19260817.0,False,0.803628,0.544025,0.544025
25.0,2.0,0.4,0.85,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.018292,0.019138,0.019138,0.770947,0.770334,0.770334,6099614472630.35,6264948973230.019,6264948973230.019,0.54,19260817.0,False,0.513832,0.562893,0.562893
25.0,2.0,0.85,0.85,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.538325,0.55543,0.55543,0.528691,0.518615,0.518615,473726937315826.06,496709158620392.3,496709158620392.3,1.24,19260817.0,False,0.539683,0.54717,0.54717
400.0,2.0,0.85,0.85,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.216644,0.226371,0.226371,0.688673,0.684135,0.684135,82273854108403.34,84365354213461.2,84365354213461.2,14.06,19260817.0,False,0.528571,0.573375,0.573375
400.0,2.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.606164,0.507716,0.507716,0.488305,0.545736,0.545736,454630098102253.25,547390970025291.25,547390970025291.25,9.88,19260817.0,False,0.569161,0.553459,0.553459
25.0,2.0,0.4,0.55,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.014495,0.015204,0.015204,0.772436,0.771877,0.771877,7204118170349.17,7498482333040.036,7498482333040.036,0.86,19260817.0,False,0.512698,0.581761,0.581761
400.0,16.0,0.4,0.55,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.994759,0.12447,0.12447,0.056332,0.727798,0.727798,115193330384793.22,1052809233646642.8,1052809233646642.8,136.44,19260817.0,False,0.833333,0.526205,0.526205
400.0,16.0,0.4,0.85,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.998435,0.268478,0.268478,0.03078,0.665256,0.665256,72947302250120.42,985374671985855.6,985374671985855.6,220.9,19260817.0,False,0.833333,0.553459,0.553459
400.0,16.0,0.85,0.85,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.999718,0.281274,0.281274,0.013058,0.659412,0.659412,33653865470675.4,1003111513503116.8,1003111513503116.8,458.46,19260817.0,False,0.833333,0.566038,0.566038
400.0,16.0,0.85,0.85,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.298599,0.310214,0.310214,0.651653,0.646,0.646,134396028000439.84,144873279431077.78,144873279431077.78,122.32,19260817.0,False,0.543311,0.604822,0.604822
400.0,2.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.595225,0.534119,0.534119,0.49504,0.5309,0.5309,455130431780570.8,528246861737414.6,528246861737414.6,13.03,19260817.0,False,0.56576,0.557652,0.557652
400.0,16.0,0.4,0.55,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.298912,0.302686,0.302686,0.651508,0.649515,0.649515,132530376495569.36,143223272325034.25,143223272325034.25,213.15,19260817.0,False,0.55805,0.579665,0.579665
400.0,16.0,0.85,0.55,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.298902,0.304101,0.304101,0.651513,0.648856,0.648856,132390713053996.88,143233837960789.6,143233837960789.6,212.5,19260817.0,False,0.553515,0.567086,0.567086
400.0,16.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.97588,0.250727,0.250727,0.120843,0.673279,0.673279,204408764541058.62,891904170455010.9,891904170455010.9,132.43,19260817.0,False,0.833333,0.553459,0.553459
25.0,2.0,0.85,0.85,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.541267,0.564806,0.564806,0.527003,0.513118,0.513118,494140552792867.75,528895824583015.8,528895824583015.8,0.86,19260817.0,False,0.536281,0.572327,0.572327
400.0,16.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.926927,0.258662,0.258662,0.210334,0.669705,0.669705,280332928840311.03,786205468710034.0,786205468710034.0,85.76,19260817.0,False,0.831973,0.571279,0.571279
25.0,16.0,0.4,0.85,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.871106,0.239277,0.239277,0.27935,0.678404,0.678404,416552866574990.3,844048967607565.0,844048967607565.0,19.21,19260817.0,False,0.818594,0.526205,0.526205
400.0,2.0,0.85,0.55,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.610449,0.524243,0.524243,0.485641,0.536498,0.536498,487165553441189.2,567831744379488.1,567831744379488.1,15.58,19260817.0,False,0.585034,0.562893,0.562893
25.0,2.0,0.4,0.85,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.017766,0.018585,0.018585,0.771153,0.770551,0.770551,5947037789041.909,6185797445177.415,6185797445177.415,0.61,19260817.0,False,0.512698,0.563941,0.563941
400.0,2.0,0.85,0.55,64.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.1727,0.181752,0.181752,0.707725,0.703587,0.703587,106769678462686.9,111297560331747.84,111297560331747.84,16.0,19260817.0,False,0.509297,0.585954,0.585954
25.0,16.0,0.4,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.860819,0.353875,0.353875,0.290285,0.625221,0.625221,409887779763877.1,759711268408007.8,759711268408007.8,20.0,19260817.0,False,0.813152,0.544025,0.544025
400.0,16.0,0.85,0.85,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.943822,0.130085,0.130085,0.184423,0.72546,0.72546,251350842897658.16,860128569534157.9,860128569534157.9,118.95,19260817.0,False,0.83288,0.541929,0.541929
25.0,2.0,0.4,0.55,64.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.013456,0.014165,0.014165,0.772844,0.772285,0.772285,6655060477852.3,6977507244276.135,6977507244276.135,0.62,19260817.0,False,0.511111,0.54717,0.54717
400.0,16.0,0.4,0.85,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.300194,0.308579,0.308579,0.650912,0.646765,0.646765,131441668581630.78,143175892641356.5,143175892641356.5,163.03,19260817.0,False,0.539002,0.571279,0.571279
25.0,2.0,0.4,0.55,64.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.014538,0.015326,0.015326,0.77242,0.77183,0.77183,6804843709530.5,7096418490482.545,7096418490482.545,0.68,19260817.0,False,0.503175,0.552411,0.552411
25.0,16.0,0.4,0.55,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.025901,0.026674,0.026674,0.767953,0.767369,0.767369,9817717014073.877,10587149143657.164,10587149143657.164,9.47,19260817.0,False,0.550113,0.57652,0.57652
400.0,16.0,0.4,0.85,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.299702,0.303008,0.303008,0.65114,0.649365,0.649365,132393648561399.3,142975338867663.2,142975338867663.2,467.17,19260817.0,False,0.554422,0.582809,0.582809
400.0,2.0,0.85,0.85,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.57832,0.556427,0.556427,0.505272,0.518033,0.518033,431077901476581.1,487002239790556.56,487002239790556.56,11.02,19260817.0,False,0.573243,0.596436,0.596436
25.0,16.0,0.85,0.85,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.025299,0.026723,0.026723,0.76819,0.76735,0.76735,10488264120121.066,10747086926834.863,10747086926834.863,4.37,19260817.0,False,0.516553,0.580713,0.580713
25.0,16.0,0.85,0.55,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.01771,0.018802,0.018802,0.771176,0.770466,0.770466,8416196210848.859,8700500792067.999,8700500792067.999,2.01,19260817.0,False,0.535147,0.573375,0.573375
25.0,16.0,0.85,0.85,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.026004,0.02705,0.02705,0.767913,0.767221,0.767221,9957507103786.871,10690187231672.672,10690187231672.672,10.91,19260817.0,False,0.533333,0.571279,0.571279
25.0,2.0,0.85,0.85,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.019137,0.020008,0.020008,0.770615,0.769992,0.769992,5561532583768.635,5702154045840.716,5702154045840.716,0.9,19260817.0,False,0.520181,0.567086,0.567086
25.0,16.0,0.85,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.878347,0.237509,0.237509,0.27139,0.679192,0.679192,403258408086185.94,833580958355998.2,833580958355998.2,27.57,19260817.0,False,0.808844,0.528302,0.528302
25.0,2.0,0.4,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.013558,0.014288,0.014288,0.772804,0.772236,0.772236,6790743778156.919,7140954804645.369,7140954804645.369,0.54,19260817.0,False,0.520408,0.583857,0.583857
25.0,16.0,0.85,0.85,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.025871,0.026487,0.026487,0.767965,0.767443,0.767443,10031714145188.293,10737265007932.078,10737265007932.078,22.59,19260817.0,False,0.546032,0.58805,0.58805
400.0,16.0,0.85,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.999362,0.145354,0.145354,0.019656,0.719065,0.719065,45921225417056.445,1090918286656517.6,1090918286656517.6,282.91,19260817.0,False,0.833333,0.531447,0.531447
25.0,16.0,0.85,0.55,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.79342,0.328957,0.328957,0.353653,0.637163,0.637163,376981880471216.56,694694184698632.9,694694184698632.9,8.65,19260817.0,False,0.770068,0.542977,0.542977
