n_hidden_layers,alpha,learning_rate_init,activation,hidden_layer_n_neurons,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
5.0,1e-08,0.0177827941003892,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.569055,0.544774,0.544774,0.510792,0.524794,0.524794,334734699050713.25,385771060721152.1,385771060721152.1,157.36,19260817.0,1000.0,adaptive,auto,0.553741,0.567086,0.567086
5.0,5.62341325190349e-07,0.0031622776601683,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.492313,0.521767,0.521767,0.55441,0.537892,0.537892,717431597034713.1,726535738163796.4,726535738163796.4,92.25,19260817.0,1000.0,adaptive,auto,0.51746,0.577568,0.577568
5.0,5.62341325190349e-07,0.0031622776601683,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.601155,0.533932,0.533932,0.4914,0.531007,0.531007,362583927368471.75,443224864900481.4,443224864900481.4,289.82,19260817.0,1000.0,adaptive,auto,0.553515,0.582809,0.582809
5.0,5.62341325190349e-07,0.0177827941003892,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.45366,0.472973,0.472973,0.575129,0.564666,0.564666,661040986256937.4,666602466225358.4,666602466225358.4,39.08,19260817.0,1000.0,adaptive,auto,0.521088,0.531447,0.531447
5.0,5.62341325190349e-07,0.0177827941003892,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.568433,0.532511,0.532511,0.511161,0.531816,0.531816,498420014390277.1,548051323396137.6,548051323396137.6,137.89,19260817.0,1000.0,adaptive,auto,0.541723,0.578616,0.578616
5.0,7.49894209332456e-08,0.0074989420933245,logistic,9.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.559337,0.564727,0.564727,0.51652,0.513164,0.513164,417184218339785.75,447612795123172.6,447612795123172.6,93.88,19260817.0,1000.0,adaptive,auto,0.526531,0.577568,0.577568
5.0,1e-08,0.0031622776601683,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.650452,0.491866,0.491866,0.460031,0.554453,0.554453,281502501913601.4,400092085484519.0,400092085484519.0,862.33,19260817.0,1000.0,adaptive,auto,0.545125,0.572327,0.572327
5.0,1e-08,0.0177827941003892,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.510781,0.543171,0.543171,0.544233,0.525717,0.525717,319207792772741.9,324915076407384.5,324915076407384.5,87.6,19260817.0,1000.0,adaptive,auto,0.511338,0.582809,0.582809
5.0,1e-08,0.0177827941003892,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.571205,0.54124,0.54124,0.509516,0.526827,0.526827,405697938830672.8,467286140043596.5,467286140043596.5,247.39,19260817.0,1000.0,adaptive,auto,0.556463,0.595388,0.595388
5.0,5.62341325190349e-07,0.0031622776601683,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.531004,0.559731,0.559731,0.532866,0.5161,0.5161,412931660026085.25,422066706533112.5,422066706533112.5,256.77,19260817.0,1000.0,adaptive,auto,0.523129,0.584906,0.584906
5.0,5.62341325190349e-07,0.0031622776601683,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.655805,0.479689,0.479689,0.456495,0.561057,0.561057,322011205194883.9,448464341682871.7,448464341682871.7,733.0,19260817.0,1000.0,adaptive,auto,0.557143,0.561845,0.561845
5.0,5.62341325190349e-07,0.0177827941003892,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.517513,0.548038,0.548038,0.540476,0.522909,0.522909,584857991575775.5,595394640337029.2,595394640337029.2,201.16,19260817.0,1000.0,adaptive,auto,0.509977,0.579665,0.579665
5.0,5.62341325190349e-07,0.0177827941003892,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.567867,0.541723,0.541723,0.511495,0.52655,0.52655,343852972898383.5,392291470602403.6,392291470602403.6,259.56,19260817.0,1000.0,adaptive,auto,0.556009,0.590147,0.590147
5.0,7.49894209332456e-08,0.0074989420933245,logistic,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.593224,0.543633,0.543633,0.496262,0.525451,0.525451,406639006312789.8,470204504058836.8,470204504058836.8,431.92,19260817.0,1000.0,adaptive,auto,0.562132,0.593291,0.593291
5.0,1e-08,0.0177827941003892,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.596747,0.51479,0.51479,0.494108,0.541801,0.541801,347482015291319.6,415925123651213.4,415925123651213.4,247.51,19260817.0,1000.0,adaptive,auto,0.57415,0.579665,0.579665
5.0,5.62341325190349e-07,0.0031622776601683,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.677587,0.472001,0.472001,0.441814,0.565187,0.565187,281719578715651.2,421616023766370.5,421616023766370.5,842.71,19260817.0,1000.0,adaptive,auto,0.543764,0.560797,0.560797
5.0,5.62341325190349e-07,0.0177827941003892,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.591791,0.530925,0.530925,0.497135,0.532717,0.532717,351131411268839.25,417003038990934.0,417003038990934.0,203.67,19260817.0,1000.0,adaptive,auto,0.534694,0.563941,0.563941
5.0,7.49894209332456e-08,0.0074989420933245,logistic,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.613776,0.520888,0.520888,0.483563,0.538386,0.538386,412315869537370.1,498813497856453.1,498813497856453.1,340.46,19260817.0,1000.0,adaptive,auto,0.543991,0.562893,0.562893
5.0,1e-08,0.1,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.181414,0.195333,0.195333,0.703988,0.697724,0.697724,201069957041882.0,207060838180932.8,207060838180932.8,21.11,19260817.0,1000.0,adaptive,auto,0.501587,0.546122,0.546122
5.0,1e-08,0.1,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.021378,-0.021393,-0.021393,0.786369,0.786089,0.786089,444980619867085.8,445030435056193.1,445030435056193.1,50.71,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,1e-08,0.1,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.367809,0.388398,0.388398,0.618668,0.608288,0.608288,644471547612235.9,668385452232282.1,668385452232282.1,38.37,19260817.0,1000.0,adaptive,auto,0.534467,0.546122,0.546122
5.0,5.62341325190349e-07,0.1,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.402225,0.416129,0.416129,0.601592,0.594338,0.594338,833161919677693.0,829861946467521.9,829861946467521.9,40.16,19260817.0,1000.0,adaptive,auto,0.495918,0.54717,0.54717
5.0,5.62341325190349e-07,0.1,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,-0.000174,-0.000174,-0.000174,0.778164,0.777881,0.777881,40156735695705.34,40161231206841.805,40161231206841.805,22.06,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,5.62341325190349e-07,0.1,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.001773,-0.001774,-0.001774,0.778786,0.778503,0.778503,128156891172649.05,128171238223920.72,128171238223920.72,37.01,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,5.62341325190349e-07,0.1,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.188958,0.20999,0.20999,0.700737,0.69134,0.69134,119818021011602.06,119380643746769.1,119380643746769.1,42.92,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,7.49894209332456e-08,0.0421696503428582,logistic,9.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.527408,0.553126,0.553126,0.534905,0.519957,0.519957,535162287957580.8,548822470969461.6,548822470969461.6,64.18,19260817.0,1000.0,adaptive,auto,0.555782,0.5587,0.5587
5.0,1e-08,0.1,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.219199,0.22105,0.22105,0.687549,0.686483,0.686483,368065160395282.8,384408961268173.4,384408961268173.4,58.89,19260817.0,1000.0,adaptive,auto,0.534014,0.568134,0.568134
5.0,5.62341325190349e-07,0.1,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.200887,0.217116,0.217116,0.695564,0.688215,0.688215,889356952505611.6,897936638302830.2,897936638302830.2,23.03,19260817.0,1000.0,adaptive,auto,0.521088,0.551363,0.551363
5.0,5.62341325190349e-07,0.1,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.451637,0.474894,0.474894,0.576192,0.563636,0.563636,441824808821088.94,455867350255327.75,455867350255327.75,91.44,19260817.0,1000.0,adaptive,auto,0.549433,0.526205,0.526205
5.0,7.49894209332456e-08,0.0421696503428582,logistic,9.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.530387,0.543531,0.543531,0.533216,0.52551,0.52551,394388754584001.4,414494490566671.6,414494490566671.6,63.4,19260817.0,1000.0,adaptive,auto,0.55737,0.593291,0.593291
5.0,1e-08,0.1,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,-0.002928,-0.00293,-0.00293,0.779235,0.778952,0.778952,164688971091468.84,164707407876963.0,164707407876963.0,55.93,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,5.62341325190349e-07,0.1,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.001583,-0.001584,-0.001584,0.778712,0.778429,0.778429,121098600800180.48,121112157682052.16,121112157682052.16,49.15,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,5.62341325190349e-07,0.1,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,-0.002928,-0.00293,-0.00293,0.779235,0.778952,0.778952,164689115401528.72,164707552203178.1,164707552203178.1,56.15,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,7.49894209332456e-08,0.0421696503428582,logistic,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.52014,0.538492,0.538492,0.539002,0.528403,0.528403,503688267960924.8,532435695868860.0,532435695868860.0,89.83,19260817.0,1000.0,adaptive,auto,0.531746,0.570231,0.570231
5.0,5.62341325190349e-07,0.1,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.20815,0.21092,0.21092,0.692396,0.690933,0.690933,495702989432454.0,513678760312983.5,513678760312983.5,56.36,19260817.0,1000.0,adaptive,auto,0.536508,0.556604,0.556604
5.0,7.49894209332456e-08,0.0421696503428582,logistic,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.548496,0.542826,0.542826,0.522834,0.525916,0.525916,397729420357215.6,430562510546505.1,430562510546505.1,103.5,19260817.0,1000.0,adaptive,auto,0.538095,0.572327,0.572327
5.0,3.1622776601683795e-05,0.0031622776601683,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.483374,0.511632,0.511632,0.55927,0.543562,0.543562,777166869401583.5,787680015724654.5,787680015724654.5,82.21,19260817.0,1000.0,adaptive,auto,0.524943,0.566038,0.566038
5.0,3.1622776601683795e-05,0.0031622776601683,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.527341,0.560885,0.560885,0.534943,0.515424,0.515424,417119980334471.2,427278436547787.0,427278436547787.0,112.56,19260817.0,1000.0,adaptive,auto,0.516327,0.572327,0.572327
5.0,3.1622776601683795e-05,0.0031622776601683,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.594155,0.539269,0.539269,0.495694,0.527957,0.527957,468082201164201.7,545688438167639.4,545688438167639.4,445.7,19260817.0,1000.0,adaptive,auto,0.537415,0.561845,0.561845
5.0,3.1622776601683795e-05,0.0177827941003892,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.481648,0.508874,0.508874,0.560203,0.545094,0.545094,621303831642905.1,623146511525000.1,623146511525000.1,61.7,19260817.0,1000.0,adaptive,auto,0.506349,0.5587,0.5587
5.0,3.1622776601683795e-05,0.0177827941003892,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.47522,0.501383,0.501383,0.563666,0.549236,0.549236,780503974378209.6,796149034505840.2,796149034505840.2,46.67,19260817.0,1000.0,adaptive,auto,0.511338,0.5587,0.5587
5.0,3.1622776601683795e-05,0.0177827941003892,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.5275,0.556635,0.556635,0.534853,0.517912,0.517912,419296171548595.7,425817990952314.3,425817990952314.3,123.15,19260817.0,1000.0,adaptive,auto,0.514512,0.584906,0.584906
5.0,3.1622776601683795e-05,0.0177827941003892,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.560402,0.546315,0.546315,0.515895,0.523905,0.523905,492949578490080.2,540043086946790.56,540043086946790.56,107.96,19260817.0,1000.0,adaptive,auto,0.547166,0.596436,0.596436
5.0,4.216965034285822e-06,0.0074989420933245,logistic,9.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.547935,0.568623,0.568623,0.523159,0.510862,0.510862,432304291851427.4,457323967763876.8,457323967763876.8,96.85,19260817.0,1000.0,adaptive,auto,0.535374,0.569182,0.569182
5.0,3.1622776601683795e-05,0.0031622776601683,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.59834,0.541712,0.541712,0.493131,0.526556,0.526556,323322766194112.6,393145218035127.2,393145218035127.2,261.72,19260817.0,1000.0,adaptive,auto,0.525624,0.579665,0.579665
5.0,3.1622776601683795e-05,0.0177827941003892,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.453693,0.473006,0.473006,0.575111,0.564648,0.564648,660816659988989.2,666392039140717.5,666392039140717.5,37.18,19260817.0,1000.0,adaptive,auto,0.520408,0.531447,0.531447
5.0,3.1622776601683795e-05,0.0177827941003892,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.576814,0.541811,0.541811,0.506173,0.526499,0.526499,358820077715317.44,404028769566990.4,404028769566990.4,157.69,19260817.0,1000.0,adaptive,auto,0.533333,0.557652,0.557652
5.0,4.216965034285822e-06,0.0074989420933245,logistic,9.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.55932,0.564689,0.564689,0.516529,0.513186,0.513186,418672724707551.6,449086684723815.5,449086684723815.5,92.66,19260817.0,1000.0,adaptive,auto,0.524943,0.571279,0.571279
5.0,3.1622776601683795e-05,0.0031622776601683,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.657153,0.484503,0.484503,0.4556,0.558455,0.558455,340153166921962.25,465134241596598.06,465134241596598.06,881.78,19260817.0,1000.0,adaptive,auto,0.566667,0.595388,0.595388
5.0,3.1622776601683795e-05,0.0177827941003892,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.517808,0.543531,0.543531,0.54031,0.52551,0.52551,498610039305098.3,509001019334837.6,509001019334837.6,255.88,19260817.0,1000.0,adaptive,auto,0.526984,0.584906,0.584906
5.0,3.1622776601683795e-05,0.0177827941003892,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.580605,0.544007,0.544007,0.503901,0.525236,0.525236,364956037010968.25,422428055291415.25,422428055291415.25,250.25,19260817.0,1000.0,adaptive,auto,0.556463,0.603774,0.603774
5.0,4.216965034285822e-06,0.0074989420933245,logistic,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.58786,0.549506,0.549506,0.499523,0.522059,0.522059,375300387051177.5,433964201304661.2,433964201304661.2,332.53,19260817.0,1000.0,adaptive,auto,0.527664,0.598532,0.598532
5.0,3.1622776601683795e-05,0.0177827941003892,logistic,31.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.595244,0.504674,0.504674,0.495028,0.54742,0.54742,437299572835103.4,511253666832818.06,511253666832818.06,417.96,19260817.0,1000.0,adaptive,auto,0.546259,0.579665,0.579665
5.0,4.216965034285822e-06,0.0074989420933245,logistic,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.616931,0.527392,0.527392,0.481584,0.534719,0.534719,345060018082557.75,425498466715886.2,425498466715886.2,343.41,19260817.0,1000.0,adaptive,auto,0.541497,0.582809,0.582809
5.0,3.1622776601683795e-05,0.1,logistic,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.224443,0.237346,0.237346,0.685236,0.679265,0.679265,519380598740230.0,529069025969174.4,529069025969174.4,24.69,19260817.0,1000.0,adaptive,auto,0.518367,0.590147,0.590147
5.0,3.1622776601683795e-05,0.1,logistic,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.001597,-0.001598,-0.001598,0.778717,0.778434,0.778434,121635412870463.31,121649029847936.16,121649029847936.16,36.37,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
