n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
25.0,24.0,0.55,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540819,0.550721,0.550721,0.527261,0.521355,0.521355,441356750506527.25,485368630822948.7,485368630822948.7,1.56,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,24.0,0.7,0.55,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.567992,0.571505,0.571505,0.511422,0.509153,0.509153,391406990241336.0,432589304834575.1,432589304834575.1,1.54,19260817.0,-1.0,0.535374,0.589099,0.589099
25.0,24.0,0.7,0.4,0.01,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.148199,0.158152,0.158152,0.718129,0.713661,0.713661,98341519669758.64,105427293632407.64,105427293632407.64,1.57,19260817.0,-1.0,0.539683,0.603774,0.603774
25.0,24.0,0.7,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540819,0.550721,0.550721,0.527261,0.521355,0.521355,441356694904422.8,485368503025708.2,485368503025708.2,1.46,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,24.0,0.7,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.536002,0.547821,0.547821,0.530019,0.523034,0.523034,442680646862062.2,487923443376773.44,487923443376773.44,1.54,19260817.0,-1.0,0.548753,0.578616,0.578616
25.0,24.0,0.7,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.546164,0.550999,0.550999,0.524183,0.521194,0.521194,436478929805207.5,482884750392656.94,482884750392656.94,3.17,19260817.0,-1.0,0.544671,0.593291,0.593291
50.0,24.0,0.85,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.588281,0.574886,0.574886,0.499268,0.50714,0.50714,452119394456875.2,511754497306311.4,511754497306311.4,2.98,19260817.0,-1.0,0.558277,0.59434,0.59434
25.0,48.0,0.85,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540819,0.550721,0.550721,0.527261,0.521355,0.521355,441356694904422.8,485368503025708.2,485368503025708.2,4.37,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,24.0,0.85,0.55,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.567991,0.571505,0.571505,0.511422,0.509153,0.509153,391406954306318.56,432589207652443.1,432589207652443.1,5.01,19260817.0,-1.0,0.535374,0.589099,0.589099
25.0,24.0,0.85,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.148199,0.158152,0.158152,0.718129,0.713661,0.713661,98341492340549.86,105427261803764.88,105427261803764.88,1.77,19260817.0,-1.0,0.539683,0.603774,0.603774
25.0,24.0,0.85,0.4,0.1,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540818,0.55072,0.55072,0.527261,0.521355,0.521355,441356139362787.1,485367225131595.25,485367225131595.25,1.85,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,24.0,0.85,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.536002,0.547821,0.547821,0.530019,0.523034,0.523034,442680580416454.6,487923318929794.3,487923318929794.3,4.45,19260817.0,-1.0,0.548753,0.578616,0.578616
25.0,24.0,0.85,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.546164,0.550999,0.550999,0.524183,0.521194,0.521194,436478886360078.0,482884618184984.94,482884618184984.94,3.98,19260817.0,-1.0,0.544671,0.593291,0.593291
50.0,24.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.588282,0.574885,0.574885,0.499268,0.50714,0.50714,452119325786191.4,511754578068909.5,511754578068909.5,2.47,19260817.0,-1.0,0.558277,0.59434,0.59434
25.0,12.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540819,0.550721,0.550721,0.527261,0.521355,0.521355,441356750506527.25,485368630822948.7,485368630822948.7,1.74,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,24.0,0.4,0.55,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.567992,0.571505,0.571505,0.511422,0.509153,0.509153,391406990241336.0,432589304834575.1,432589304834575.1,1.71,19260817.0,-1.0,0.535374,0.589099,0.589099
25.0,24.0,0.4,0.4,0.01,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.148199,0.158152,0.158152,0.718129,0.713661,0.713661,98341519669758.56,105427293632407.56,105427293632407.56,4.43,19260817.0,-1.0,0.539683,0.603774,0.603774
25.0,24.0,0.4,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540819,0.550721,0.550721,0.527261,0.521355,0.521355,441356694904422.8,485368503025708.2,485368503025708.2,1.72,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,24.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.536002,0.547821,0.547821,0.530019,0.523034,0.523034,442680646862062.2,487923443376773.44,487923443376773.44,2.23,19260817.0,-1.0,0.548753,0.578616,0.578616
25.0,24.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.546164,0.550999,0.550999,0.524183,0.521194,0.521194,436478929805207.5,482884750392656.94,482884750392656.94,4.58,19260817.0,-1.0,0.544671,0.593291,0.593291
50.0,12.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.588266,0.57481,0.57481,0.499277,0.507185,0.507185,452269669697660.6,511600384288208.5,511600384288208.5,2.67,19260817.0,-1.0,0.553968,0.591195,0.591195
25.0,6.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.538538,0.547479,0.547479,0.528569,0.523232,0.523232,436565267490922.4,480592214685394.9,480592214685394.9,3.25,19260817.0,-1.0,0.552834,0.599581,0.599581
25.0,12.0,0.55,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540819,0.550721,0.550721,0.527261,0.521355,0.521355,441356750506527.25,485368630822948.7,485368630822948.7,2.24,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,12.0,0.4,0.55,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.567992,0.571505,0.571505,0.511422,0.509153,0.509153,391406990241336.0,432589304834575.1,432589304834575.1,3.91,19260817.0,-1.0,0.535374,0.589099,0.589099
25.0,12.0,0.4,0.4,0.01,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.148199,0.158152,0.158152,0.718129,0.713661,0.713661,98341519669758.64,105427293632407.64,105427293632407.64,1.89,19260817.0,-1.0,0.539683,0.603774,0.603774
25.0,12.0,0.4,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540819,0.550721,0.550721,0.527261,0.521355,0.521355,441356694904422.8,485368503025708.2,485368503025708.2,1.73,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,12.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.536002,0.547821,0.547821,0.530019,0.523034,0.523034,442680646862062.2,487923443376773.44,487923443376773.44,2.49,19260817.0,-1.0,0.548753,0.578616,0.578616
25.0,12.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.546164,0.550999,0.550999,0.524183,0.521194,0.521194,436478929805207.5,482884750392656.94,482884750392656.94,1.58,19260817.0,-1.0,0.544671,0.593291,0.593291
50.0,24.0,0.4,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.588281,0.574886,0.574886,0.499268,0.50714,0.50714,452119394456875.2,511754497306311.4,511754497306311.4,2.82,19260817.0,-1.0,0.558277,0.59434,0.59434
25.0,48.0,0.4,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540819,0.550721,0.550721,0.527261,0.521355,0.521355,441356694904422.8,485368503025708.2,485368503025708.2,1.5,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,24.0,0.55,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540819,0.550721,0.550721,0.527261,0.521355,0.521355,441356694904422.8,485368503025708.2,485368503025708.2,3.02,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,24.0,0.4,0.55,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.567991,0.571505,0.571505,0.511422,0.509153,0.509153,391406954306318.56,432589207652443.1,432589207652443.1,1.48,19260817.0,-1.0,0.535374,0.589099,0.589099
25.0,24.0,0.4,0.4,0.01,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.148199,0.158152,0.158152,0.718129,0.713661,0.713661,98341492340549.86,105427261803764.88,105427261803764.88,3.97,19260817.0,-1.0,0.539683,0.603774,0.603774
25.0,24.0,0.4,0.4,0.1,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.540818,0.55072,0.55072,0.527261,0.521355,0.521355,441356139362787.1,485367225131595.25,485367225131595.25,1.51,19260817.0,-1.0,0.545805,0.6174,0.6174
25.0,24.0,0.4,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.536002,0.547821,0.547821,0.530019,0.523034,0.523034,442680580416454.6,487923318929794.3,487923318929794.3,3.61,19260817.0,-1.0,0.548753,0.578616,0.578616
25.0,24.0,0.4,0.4,0.1,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.546164,0.550999,0.550999,0.524183,0.521194,0.521194,436478886360078.0,482884618184984.94,482884618184984.94,1.62,19260817.0,-1.0,0.544671,0.593291,0.593291
50.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,224003661.043831,241779104.491625,241779104.491625,4.78,19260817.0,-1.0,0.54127,0.598532,0.598532
25.0,96.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281749.553086,122489159.101754,122489159.101754,1.61,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.7,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281749.553086,122489159.101754,122489159.101754,2.84,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.85,0.55,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,111464079.918745,120829277.405584,120829277.405584,1.32,19260817.0,-1.0,0.540136,0.596436,0.596436
25.0,192.0,0.85,0.4,1e-06,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1.7e-05,1.8e-05,1.8e-05,0.77809,0.777806,0.777806,11324152889.710457,12245219872.555372,12245219872.555372,2.5,19260817.0,-1.0,0.550567,0.596436,0.596436
25.0,192.0,0.85,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113281717.665391,122489123.199705,122489123.199705,1.58,19260817.0,-1.0,0.551701,0.602725,0.602725
25.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.0,0.0,0.0,0.778096,0.777813,0.777813,122105111.487932,131690849.821766,131690849.821766,1.22,19260817.0,-1.0,0.543764,0.568134,0.568134
25.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.0,0.0,0.0,0.778096,0.777813,0.777813,112183776.158346,120876980.605273,120876980.605273,1.36,19260817.0,-1.0,0.533333,0.585954,0.585954
100.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,1e-06,1e-06,1e-06,0.778096,0.777813,0.777813,459168508.179807,494908031.256837,494908031.256837,4.9,19260817.0,-1.0,0.542177,0.601677,0.601677
50.0,96.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,224003661.043831,241779104.491625,241779104.491625,4.94,19260817.0,-1.0,0.54127,0.598532,0.598532
50.0,192.0,0.7,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,224003661.043831,241779104.491625,241779104.491625,2.8,19260817.0,-1.0,0.54127,0.598532,0.598532
50.0,192.0,0.85,0.55,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,222915201.848919,241596743.964249,241596743.964249,2.05,19260817.0,-1.0,0.537642,0.612159,0.612159
50.0,192.0,0.85,0.4,1e-06,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,3.3e-05,3.6e-05,3.6e-05,0.778083,0.777799,0.777799,22399910753.973007,24177963870.113285,24177963870.113285,3.97,19260817.0,-1.0,0.543537,0.601677,0.601677
50.0,192.0,0.85,0.4,1e-08,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,224003598.398712,241779031.621669,241779031.621669,2.61,19260817.0,-1.0,0.54127,0.598532,0.598532
50.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.0,0.0,0.0,0.778096,0.777813,0.777813,238281375.847625,257282009.901301,257282009.901301,1.84,19260817.0,-1.0,0.548526,0.579665,0.579665
50.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.0,0.0,0.0,0.778096,0.777813,0.777813,220996553.982704,237281811.81509,237281811.81509,2.03,19260817.0,-1.0,0.539683,0.604822,0.604822
