alpha,ensemble_n_estimators,ensemble_max_features,ensemble_max_samples,ensemble_weighted,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
0.01,119.0,0.7375,0.7375,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.501511,0.526305,0.526305,0.549365,0.535334,0.535334,672235704165039.6,687224987138322.1,687224987138322.1,34.64,19260817.0,-1.0,0.526757,0.567086,0.567086
0.0001,400.0,0.4,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.461812,0.485537,0.485537,0.570821,0.557895,0.557895,701730442266518.6,725604561155134.8,725604561155134.8,110.3,19260817.0,-1.0,0.545125,0.582809,0.582809
0.0001,400.0,0.4,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.462749,0.488021,0.488021,0.570324,0.556546,0.556546,542169256250344.9,550086506010199.6,550086506010199.6,23.06,19260817.0,-1.0,0.512472,0.57652,0.57652
0.0001,400.0,0.4,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.461846,0.485585,0.485585,0.570803,0.557869,0.557869,701786661317371.5,725642628900035.0,725642628900035.0,90.71,19260817.0,-1.0,0.545125,0.582809,0.582809
0.0001,400.0,0.625,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.462756,0.48803,0.48803,0.570321,0.556542,0.556542,542257597901822.6,550179032406746.3,550179032406746.3,22.58,19260817.0,-1.0,0.512472,0.57652,0.57652
0.0001,400.0,0.625,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.495583,0.521125,0.521125,0.552622,0.538253,0.538253,713255233437720.5,733949499773099.2,733949499773099.2,347.49,19260817.0,-1.0,0.533333,0.567086,0.567086
0.0001,400.0,0.625,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.462749,0.488021,0.488021,0.570324,0.556546,0.556546,542169256250344.9,550086506010199.6,550086506010199.6,23.2,19260817.0,-1.0,0.512472,0.57652,0.57652
0.0001,400.0,0.625,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.495608,0.521168,0.521168,0.552609,0.538228,0.538228,713218520796076.5,733887080321643.5,733887080321643.5,234.47,19260817.0,-1.0,0.53424,0.570231,0.570231
0.1,400.0,0.4,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.447886,0.470508,0.470508,0.578159,0.565985,0.565985,439713256760638.06,444132614164170.06,444132614164170.06,22.89,19260817.0,-1.0,0.506576,0.578616,0.578616
0.1,400.0,0.4,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.446199,0.468114,0.468114,0.579042,0.567263,0.567263,443090631865190.8,450612047513292.0,450612047513292.0,75.47,19260817.0,-1.0,0.514966,0.577568,0.577568
0.1,400.0,0.4,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.447846,0.470465,0.470465,0.578181,0.566008,0.566008,439717832852894.0,444141454926759.8,444141454926759.8,22.22,19260817.0,-1.0,0.506576,0.578616,0.578616
0.1,400.0,0.4,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.446247,0.468166,0.468166,0.579017,0.567235,0.567235,443176016016356.5,450694568147390.56,450694568147390.56,71.39,19260817.0,-1.0,0.514966,0.577568,0.577568
0.1,400.0,0.625,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.447886,0.470508,0.470508,0.578159,0.565985,0.565985,439713256760638.06,444132614164170.06,444132614164170.06,22.03,19260817.0,-1.0,0.506576,0.578616,0.578616
0.1,400.0,0.625,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.478496,0.502053,0.502053,0.561904,0.548867,0.548867,448397976734253.6,451871390830694.0,451871390830694.0,81.86,19260817.0,-1.0,0.511791,0.574423,0.574423
0.1,400.0,0.625,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.447846,0.470465,0.470465,0.578181,0.566008,0.566008,439717832852894.0,444141454926759.8,444141454926759.8,21.68,19260817.0,-1.0,0.506576,0.578616,0.578616
0.1,400.0,0.625,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.478531,0.502092,0.502092,0.561885,0.548845,0.548845,448485203870055.9,451958620729037.44,451958620729037.44,75.82,19260817.0,-1.0,0.511791,0.574423,0.574423
0.01,307.0,0.5125,0.5125,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.484917,0.509886,0.509886,0.558434,0.544533,0.544533,650243714994873.9,668964125356226.5,668964125356226.5,49.45,19260817.0,-1.0,0.526304,0.571279,0.571279
0.0001,400.0,0.4,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.457999,0.47846,0.47846,0.57284,0.561719,0.561719,759605402503958.4,785591602044219.9,785591602044219.9,316.89,19260817.0,-1.0,0.542857,0.587002,0.587002
0.0001,400.0,0.625,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.491903,0.515878,0.515878,0.554634,0.541194,0.541194,740680827067374.8,762004673193911.4,762004673193911.4,1564.97,19260817.0,-1.0,0.534694,0.569182,0.569182
0.0001,400.0,0.625,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.491904,0.515885,0.515885,0.554634,0.54119,0.54119,740626753587695.5,761956414736028.2,761956414736028.2,1003.27,19260817.0,-1.0,0.534694,0.569182,0.569182
0.1,400.0,0.4,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.442391,0.462436,0.462436,0.58103,0.570283,0.570283,468053822582088.2,477324905130840.9,477324905130840.9,115.7,19260817.0,-1.0,0.515193,0.578616,0.578616
0.1,400.0,0.4,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.442455,0.462506,0.462506,0.580996,0.570246,0.570246,468113829682822.3,477380389032146.8,477380389032146.8,102.39,19260817.0,-1.0,0.514512,0.578616,0.578616
0.1,400.0,0.625,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.474711,0.497069,0.497069,0.56394,0.551606,0.551606,459488705543291.1,464245346263306.1,464245346263306.1,288.6,19260817.0,-1.0,0.509977,0.578616,0.578616
0.1,400.0,0.625,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.474732,0.497095,0.497095,0.563928,0.551592,0.551592,459534745384074.6,464286813990470.9,464286813990470.9,243.26,19260817.0,-1.0,0.509977,0.578616,0.578616
0.01,307.0,0.5125,0.5125,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.480894,0.502829,0.502829,0.560611,0.548439,0.548439,692721748309697.9,712682660458748.4,712682660458748.4,195.01,19260817.0,-1.0,0.535828,0.567086,0.567086
0.0001,400.0,0.4,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.461887,0.48558,0.48558,0.570782,0.557871,0.557871,701471954618505.6,725321376846976.0,725321376846976.0,126.38,19260817.0,-1.0,0.545125,0.581761,0.581761
0.0001,400.0,0.625,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.462723,0.487997,0.487997,0.570338,0.556559,0.556559,542136317133998.8,550051407677167.4,550051407677167.4,41.59,19260817.0,-1.0,0.512472,0.57652,0.57652
0.0001,400.0,0.625,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.495622,0.521136,0.521136,0.552601,0.538247,0.538247,713096209039410.4,733763347888647.1,733763347888647.1,320.06,19260817.0,-1.0,0.533333,0.567086,0.567086
0.1,400.0,0.4,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.447858,0.470481,0.470481,0.578174,0.565999,0.565999,439669593491283.4,444084637013216.2,444084637013216.2,62.74,19260817.0,-1.0,0.506576,0.578616,0.578616
0.1,400.0,0.4,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.446211,0.46813,0.46813,0.579036,0.567255,0.567255,443266046874650.7,450799357066384.94,450799357066384.94,136.1,19260817.0,-1.0,0.514966,0.577568,0.577568
0.1,400.0,0.625,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.447858,0.470481,0.470481,0.578174,0.565999,0.565999,439669593491283.4,444084637013216.2,444084637013216.2,56.87,19260817.0,-1.0,0.506576,0.578616,0.578616
0.1,400.0,0.625,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.478533,0.502095,0.502095,0.561884,0.548843,0.548843,448515691887501.2,451989650647663.4,451989650647663.4,151.58,19260817.0,-1.0,0.511791,0.574423,0.574423
0.01,307.0,0.5125,0.7375,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.484975,0.509951,0.509951,0.558403,0.544497,0.544497,650723063622339.6,669471841864664.0,669471841864664.0,84.36,19260817.0,-1.0,0.526304,0.571279,0.571279
0.0001,400.0,0.625,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.491924,0.515846,0.515846,0.554623,0.541212,0.541212,740360426594055.0,761692540408162.0,761692540408162.0,1046.19,19260817.0,-1.0,0.535374,0.569182,0.569182
0.1,400.0,0.4,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.44242,0.46247,0.46247,0.581014,0.570265,0.570265,468183305182288.9,477448142225541.6,477448142225541.6,173.95,19260817.0,-1.0,0.515193,0.578616,0.578616
0.1,400.0,0.625,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.474731,0.497088,0.497088,0.563929,0.551596,0.551596,459547103416052.7,464300221179561.5,464300221179561.5,191.59,19260817.0,-1.0,0.509977,0.578616,0.578616
0.01,307.0,0.5125,0.7375,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.480955,0.502899,0.502899,0.560578,0.5484,0.5484,692893258684764.5,712864443224859.9,712864443224859.9,151.86,19260817.0,-1.0,0.535828,0.567086,0.567086
0.0001,400.0,0.85,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.504511,0.53179,0.53179,0.54771,0.532225,0.532225,704972478756093.5,721974279427598.8,721974279427598.8,2170.92,19260817.0,-1.0,0.530159,0.567086,0.567086
0.0001,400.0,0.85,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.492023,0.52009,0.52009,0.554568,0.538834,0.538834,633230994864253.1,641519469507438.8,641519469507438.8,63.14,19260817.0,-1.0,0.513605,0.575472,0.575472
0.0001,400.0,0.85,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.50452,0.531819,0.531819,0.547705,0.532209,0.532209,704919398665939.0,721880074411689.4,721880074411689.4,1458.2,19260817.0,-1.0,0.530159,0.567086,0.567086
0.1,400.0,0.85,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.48105,0.505415,0.505415,0.560526,0.54701,0.54701,445943217612090.9,446999285233834.6,446999285233834.6,66.78,19260817.0,-1.0,0.506803,0.578616,0.578616
0.1,400.0,0.85,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.485867,0.510367,0.510367,0.557919,0.544265,0.544265,441617092121270.2,442315197540784.06,442315197540784.06,151.91,19260817.0,-1.0,0.513379,0.578616,0.578616
0.1,400.0,0.85,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.481031,0.505395,0.505395,0.560537,0.547022,0.547022,445972203096757.6,447033889222639.0,447033889222639.0,62.08,19260817.0,-1.0,0.506803,0.578616,0.578616
0.1,400.0,0.85,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.485889,0.510394,0.510394,0.557907,0.54425,0.54425,441631757060994.3,442321035785063.4,442321035785063.4,134.3,19260817.0,-1.0,0.513379,0.578616,0.578616
0.01,307.0,0.7375,0.5125,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.496741,0.522231,0.522231,0.551987,0.537631,0.537631,661381638503017.8,678650115868724.8,678650115868724.8,94.33,19260817.0,-1.0,0.525397,0.568134,0.568134
0.0001,400.0,0.85,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.506142,0.533406,0.533406,0.546808,0.531306,0.531306,713817292478826.6,728564538869748.8,728564538869748.8,5448.38,19260817.0,-1.0,0.5322,0.571279,0.571279
