n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
113.0,98.0,0.85,0.85,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.990361,0.530074,0.530074,0.076391,0.5332,0.5332,72008455546487.72,512131899819350.9,512131899819350.9,2263.66,19260817.0,0.833333,0.613208,0.613208
69.0,51.0,0.7375,0.7375,0.0017782794100389,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,-0.151579,-0.218306,-0.218306,0.834988,0.858526,0.858526,1732932053539538.2,1736643464928680.0,1736643464928680.0,674.99,19260817.0,0.235374,0.21174,0.21174
25.0,3.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-2.1292735420306804e+47,-2.1308242337729588e+47,-2.1308242337729588e+47,3.590451208076735e+23,3.590451208076735e+23,3.590451208076735e+23,1.4043588210182134e+39,1.404516037753299e+39,1.404516037753299e+39,5.89,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2.111707392862226e+47,-2.1132452916580262e+47,-2.1132452916580262e+47,3.5756102260086834e+23,3.5756102260086834e+23,3.5756102260086834e+23,1.39855396172004e+39,1.3987105286062322e+39,1.3987105286062322e+39,6.2,19260817.0,0.235374,0.21174,0.21174
25.0,98.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-1.5389899300496816e+47,-1.5401107343657402e+47,-1.5401107343657402e+47,3.0524684904136246e+23,3.0524684904136246e+23,3.0524684904136246e+23,1.193933798835488e+39,1.1940674586743787e+39,1.1940674586743787e+39,87.42,19260817.0,0.235374,0.21174,0.21174
113.0,3.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,19260817.0,0.0,0.0,0.0
113.0,3.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.08,19260817.0,0.0,0.0,0.0
69.0,51.0,0.7375,0.7375,0.0017782794100389,0.5623413251903491,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.999239,0.257189,0.257189,0.021465,0.670369,0.670369,48223811473621.65,983479757304834.4,983479757304834.4,421.81,19260817.0,0.833333,0.519916,0.519916
25.0,98.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-1.6598123239161728e+47,-1.6610211198804403e+47,-1.6610211198804403e+47,3.170025771342892e+23,3.170025771342892e+23,3.170025771342892e+23,1.2399148176212483e+39,1.2400536249947587e+39,1.2400536249947587e+39,172.1,19260817.0,0.235374,0.21174,0.21174
113.0,3.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.32,19260817.0,0.0,0.0,0.0
113.0,98.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.61,19260817.0,0.0,0.0,0.0
69.0,51.0,0.7375,0.7375,0.0017782794100389,0.5623413251903491,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.999805,0.301863,0.301863,0.010852,0.649899,0.649899,30948782588641.65,787015381538031.4,787015381538031.4,948.84,19260817.0,0.833333,0.596436,0.596436
25.0,192.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.40848,-0.409551,-0.409551,0.92344,0.923455,0.923455,1950949690837828.0,1951277137570764.8,1951277137570764.8,86.13,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.4,0.4,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.185013,0.212244,0.212244,0.702439,0.690353,0.690353,914954100277668.8,921087100309643.6,921087100309643.6,5.1,19260817.0,0.519501,0.572327,0.572327
25.0,192.0,0.4,0.4,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.427352,0.234018,0.234018,0.588813,0.680745,0.680745,913193801294409.2,974816843880484.0,974816843880484.0,91.0,19260817.0,0.757823,0.593291,0.593291
25.0,192.0,0.4,0.4,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.409574,-0.409729,-0.409729,0.923799,0.923513,0.923513,1950801374076580.0,1951019616309034.5,1951019616309034.5,4.97,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.4,0.4,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.40848,-0.40955,-0.40955,0.92344,0.923455,0.923455,1950949684099074.5,1951277133757806.0,1951277133757806.0,84.83,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.4,0.4,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.185013,0.212244,0.212244,0.702439,0.690353,0.690353,914954100277668.8,921087100309643.6,921087100309643.6,6.33,19260817.0,0.519501,0.572327,0.572327
25.0,192.0,0.4,0.4,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.42737,0.233919,0.233919,0.588803,0.680789,0.680789,913190989123388.2,974784215572392.0,974784215572392.0,93.48,19260817.0,0.756689,0.593291,0.593291
25.0,192.0,0.4,0.625,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.409574,-0.409729,-0.409729,0.923799,0.923513,0.923513,1950801374076580.0,1951019616309034.5,1951019616309034.5,4.9,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.4,0.625,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.407764,-0.408996,-0.408996,0.923205,0.923273,0.923273,1950916885746210.0,1951199681275238.5,1951199681275238.5,129.05,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.4,0.625,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.185013,0.212244,0.212244,0.702439,0.690353,0.690353,914954100277668.8,921087100309643.6,921087100309643.6,7.52,19260817.0,0.519501,0.572327,0.572327
25.0,192.0,0.4,0.625,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.519,0.30665,0.30665,0.539642,0.647666,0.647666,902856849987593.4,975718264860534.6,975718264860534.6,137.52,19260817.0,0.771655,0.552411,0.552411
25.0,192.0,0.4,0.625,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.409574,-0.409729,-0.409729,0.923799,0.923513,0.923513,1950801374076580.0,1951019616309034.5,1951019616309034.5,5.05,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.4,0.625,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.407764,-0.408996,-0.408996,0.923205,0.923273,0.923273,1950916885746210.0,1951199681275238.5,1951199681275238.5,129.04,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.4,0.625,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.185013,0.212244,0.212244,0.702439,0.690353,0.690353,914954100277668.8,921087100309643.6,921087100309643.6,7.39,19260817.0,0.519501,0.572327,0.572327
25.0,192.0,0.4,0.625,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.518998,0.306568,0.306568,0.539643,0.647705,0.647705,902907208411056.6,975691780322393.6,975691780322393.6,140.3,19260817.0,0.770975,0.56499,0.56499
25.0,192.0,0.625,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.409574,-0.409728,-0.409728,0.923798,0.923513,0.923513,1950800461286928.0,1951018779711406.0,1951018779711406.0,4.99,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.625,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.408127,-0.409539,-0.409539,0.923324,0.923451,0.923451,1950898302031866.8,1951272093877042.8,1951272093877042.8,90.37,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.625,0.4,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.185026,0.21227,0.21227,0.702433,0.690341,0.690341,914711010116511.6,920881750594880.8,920881750594880.8,5.02,19260817.0,0.522222,0.566038,0.566038
25.0,192.0,0.625,0.4,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.487145,0.233783,0.233783,0.557225,0.680849,0.680849,900606488135428.4,973387029306019.6,973387029306019.6,99.45,19260817.0,0.78458,0.596436,0.596436
25.0,192.0,0.625,0.4,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.409574,-0.409728,-0.409728,0.923798,0.923513,0.923513,1950800461286928.0,1951018779711406.0,1951018779711406.0,5.24,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.625,0.4,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.408127,-0.409539,-0.409539,0.923324,0.923451,0.923451,1950898299487380.8,1951272091305996.5,1951272091305996.5,93.17,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.625,0.4,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.185026,0.21227,0.21227,0.702433,0.690341,0.690341,914711010116511.6,920881750594880.8,920881750594880.8,4.82,19260817.0,0.522222,0.566038,0.566038
25.0,192.0,0.625,0.4,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.487134,0.233831,0.233831,0.557231,0.680828,0.680828,900558143629566.9,973353228913225.2,973353228913225.2,101.43,19260817.0,0.78458,0.591195,0.591195
25.0,192.0,0.625,0.625,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.409574,-0.409728,-0.409728,0.923798,0.923513,0.923513,1950800461286928.0,1951018779711406.0,1951018779711406.0,7.33,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.625,0.625,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.407409,-0.408985,-0.408985,0.923089,0.923269,0.923269,1950895151479400.0,1951196609981468.8,1951196609981468.8,138.58,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.625,0.625,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.185026,0.21227,0.21227,0.702433,0.690341,0.690341,914711010116511.6,920881750594880.8,920881750594880.8,4.98,19260817.0,0.522222,0.566038,0.566038
25.0,192.0,0.625,0.625,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.571298,0.30425,0.30425,0.509461,0.648787,0.648787,895977499424835.0,975138446822189.4,975138446822189.4,152.68,19260817.0,0.8,0.550314,0.550314
25.0,192.0,0.625,0.625,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.409574,-0.409728,-0.409728,0.923798,0.923513,0.923513,1950800461286928.0,1951018779711406.0,1951018779711406.0,7.35,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.625,0.625,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.407409,-0.408985,-0.408985,0.923089,0.923269,0.923269,1950895151479400.0,1951196609981468.8,1951196609981468.8,138.08,19260817.0,0.235374,0.21174,0.21174
25.0,192.0,0.625,0.625,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.185026,0.21227,0.21227,0.702433,0.690341,0.690341,914711010116511.6,920881750594880.8,920881750594880.8,4.87,19260817.0,0.522222,0.566038,0.566038
25.0,192.0,0.625,0.625,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.571308,0.304096,0.304096,0.509455,0.648858,0.648858,896003789701438.5,974896249757275.0,974896249757275.0,154.12,19260817.0,0.801587,0.545073,0.545073
113.0,192.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.398095,-0.39772,-0.39772,0.920029,0.919571,0.919571,1933709522574660.0,1933926163328060.8,1933926163328060.8,25.91,19260817.0,0.235374,0.21174,0.21174
113.0,192.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.392411,-0.396105,-0.396105,0.918157,0.91904,0.91904,1934291617648376.8,1934976070099008.0,1934976070099008.0,360.47,19260817.0,0.235374,0.21174,0.21174
113.0,192.0,0.4,0.4,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.46364,0.498753,0.498753,0.569851,0.550682,0.550682,557626184095736.1,581968316350285.1,581968316350285.1,28.55,19260817.0,0.531293,0.568134,0.568134
113.0,192.0,0.4,0.4,1e-08,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.928978,0.522901,0.522901,0.207362,0.537254,0.537254,186080708370373.47,578712289324257.2,578712289324257.2,498.65,19260817.0,0.827664,0.593291,0.593291
113.0,192.0,0.4,0.4,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.398095,-0.39772,-0.39772,0.920029,0.919571,0.919571,1933709522574660.0,1933926163328060.8,1933926163328060.8,25.52,19260817.0,0.235374,0.21174,0.21174
113.0,192.0,0.4,0.4,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.392411,-0.396105,-0.396105,0.918157,0.91904,0.91904,1934291572394558.0,1934975982359288.0,1934975982359288.0,358.29,19260817.0,0.235374,0.21174,0.21174
113.0,192.0,0.4,0.4,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.46364,0.498753,0.498753,0.569851,0.550682,0.550682,557626221557601.06,581968339130596.6,581968339130596.6,30.12,19260817.0,0.531293,0.568134,0.568134
113.0,192.0,0.4,0.4,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.92896,0.522377,0.522377,0.207389,0.537549,0.537549,186438490744504.53,579835657083461.8,579835657083461.8,501.38,19260817.0,0.82449,0.579665,0.579665
