alpha,n_estimators,max_features,max_samples,weighted,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
0.0001,25.0,0.4,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.441834,0.466254,0.466254,0.581319,0.568254,0.568254,709003837767729.2,735200896479395.1,735200896479395.1,6.77,19260817.0,-1.0,0.546259,0.585954,0.585954
0.0001,25.0,0.85,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.50041,0.527198,0.527198,0.549971,0.534829,0.534829,716232674537109.0,735507792143548.8,735507792143548.8,21.78,19260817.0,-1.0,0.531519,0.563941,0.563941
100.0,400.0,0.4,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1211011968255.917,1211147539980.8574,1211147539980.8574,176.5,19260817.0,-1.0,0.235374,0.21174,0.21174
0.0001,25.0,0.85,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.485626,0.509865,0.509865,0.55805,0.544544,0.544544,731501205276234.9,755711180595795.5,755711180595795.5,6.34,19260817.0,-1.0,0.526077,0.577568,0.577568
100.0,400.0,0.4,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,243604000240.1757,243631271493.7888,243631271493.7888,38.41,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.85,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,262178757054.7061,262208107736.0108,262208107736.0108,84.67,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,25.0,0.85,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,-6e-06,-6e-06,-6e-06,0.778099,0.777816,0.777816,7741772693501.011,7742639378146.303,7742639378146.303,5.33,19260817.0,-1.0,0.235374,0.21174,0.21174
0.0001,400.0,0.4,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.415984,0.435184,0.435184,0.594628,0.584559,0.584559,770739955457020.6,798455611694899.8,798455611694899.8,215.46,19260817.0,-1.0,0.550113,0.577568,0.577568
0.0001,25.0,0.4,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.35258,0.377925,0.377925,0.626075,0.613474,0.613474,646992414810867.2,674626333858174.9,674626333858174.9,4.51,19260817.0,-1.0,0.539002,0.540881,0.540881
100.0,25.0,0.4,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,4233977792054.239,4234451782144.9,4234451782144.9,10.53,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,25.0,0.85,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,4233977792054.239,4234451782144.9,4234451782144.9,9.45,19260817.0,-1.0,0.235374,0.21174,0.21174
0.0001,400.0,0.85,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.504557,0.53192,0.53192,0.547684,0.532151,0.532151,698948190919413.9,715775828731199.6,715775828731199.6,207.4,19260817.0,-1.0,0.528798,0.567086,0.567086
0.0001,400.0,0.85,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.502119,0.528374,0.528374,0.54903,0.534163,0.534163,730820975169292.2,748141264912102.8,748141264912102.8,2698.75,19260817.0,-1.0,0.531293,0.572327,0.572327
0.0001,25.0,0.4,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.428972,0.453093,0.453093,0.587979,0.575217,0.575217,694726375818605.6,722432675319034.1,722432675319034.1,4.31,19260817.0,-1.0,0.546032,0.579665,0.579665
0.0001,25.0,0.4,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.451874,0.474376,0.474376,0.576067,0.563914,0.563914,712867154512336.4,736120995280239.6,736120995280239.6,6.88,19260817.0,-1.0,0.540363,0.593291,0.593291
0.0001,25.0,0.4,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.377499,0.398149,0.398149,0.613908,0.60342,0.60342,745229228473111.8,773984037380092.5,773984037380092.5,6.54,19260817.0,-1.0,0.551474,0.577568,0.577568
0.0001,400.0,0.85,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.499122,0.524889,0.524889,0.55068,0.536133,0.536133,727033178900032.9,746753976877258.5,746753976877258.5,412.92,19260817.0,-1.0,0.536508,0.56499,0.56499
0.0001,400.0,0.4,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.410951,0.429831,0.429831,0.597185,0.587323,0.587323,786972994714368.4,815549332491578.8,815549332491578.8,145.25,19260817.0,-1.0,0.54966,0.582809,0.582809
0.0001,400.0,0.4,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.39619,0.421631,0.421631,0.604621,0.591531,0.591531,650017978840647.2,674679242098125.2,674679242098125.2,52.31,19260817.0,-1.0,0.539002,0.56499,0.56499
0.0001,400.0,0.85,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.466681,0.494341,0.494341,0.568234,0.553101,0.553101,677713123375042.4,690633295298416.9,690633295298416.9,40.22,19260817.0,-1.0,0.526077,0.56499,0.56499
0.0001,25.0,0.85,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.499378,0.524382,0.524382,0.550539,0.536419,0.536419,696906147775103.9,716005756741629.0,716005756741629.0,3.35,19260817.0,-1.0,0.522676,0.568134,0.568134
100.0,400.0,0.85,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1211011968255.917,1211147539980.8574,1211147539980.8574,74.38,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,25.0,0.85,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,4233977792054.239,4234451782144.9,4234451782144.9,1.89,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,25.0,0.4,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,-6e-06,-6e-06,-6e-06,0.778099,0.777816,0.777816,7741772693501.011,7742639378146.303,7742639378146.303,5.56,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,237826637804.25308,237853262287.22165,237853262287.22165,72.08,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,243604000240.1757,243631271493.7888,243631271493.7888,95.19,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1211011968255.917,1211147539980.8574,1211147539980.8574,68.01,19260817.0,-1.0,0.235374,0.21174,0.21174
0.0001,25.0,0.4,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.38237,0.39915,0.39915,0.611502,0.602918,0.602918,811029252375515.1,841811225212203.6,841811225212203.6,13.74,19260817.0,-1.0,0.557143,0.589099,0.589099
0.0001,25.0,0.85,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.448332,0.475759,0.475759,0.577926,0.563171,0.563171,698982055622609.6,713950695612375.4,713950695612375.4,2.22,19260817.0,-1.0,0.533333,0.571279,0.571279
0.0001,25.0,0.85,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.487188,0.514864,0.514864,0.557201,0.54176,0.54176,645890033159118.2,655821676011118.2,655821676011118.2,2.53,19260817.0,-1.0,0.511111,0.57652,0.57652
0.0001,400.0,0.4,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.462723,0.487997,0.487997,0.570338,0.556559,0.556559,542136317133998.8,550051407677167.4,550051407677167.4,22.75,19260817.0,-1.0,0.512472,0.57652,0.57652
100.0,25.0,0.85,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1315170347304.0315,1315317579467.9128,1315317579467.9128,2.85,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,25.0,0.4,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,158916973577.30005,158934764192.7479,158934764192.7479,4.8,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,25.0,0.85,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-6e-06,-6e-06,-6e-06,0.778099,0.777816,0.777816,7741772693501.011,7742639378146.303,7742639378146.303,5.91,19260817.0,-1.0,0.235374,0.21174,0.21174
0.0001,25.0,0.85,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.485531,0.509725,0.509725,0.558101,0.544622,0.544622,731762202726745.1,756127181785684.9,756127181785684.9,3.78,19260817.0,-1.0,0.525397,0.577568,0.577568
0.0001,400.0,0.85,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.506236,0.533856,0.533856,0.546755,0.53105,0.53105,705248050574770.0,719862144245552.2,719862144245552.2,2180.33,19260817.0,-1.0,0.532653,0.563941,0.563941
0.0001,400.0,0.85,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.506138,0.533389,0.533389,0.54681,0.531316,0.531316,713855486185763.2,728602305666179.2,728602305666179.2,2709.78,19260817.0,-1.0,0.53288,0.571279,0.571279
0.0001,400.0,0.4,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.468604,0.493707,0.493707,0.567208,0.553447,0.553447,676789198445318.4,697182831219912.1,697182831219912.1,72.59,19260817.0,-1.0,0.541043,0.575472,0.575472
100.0,25.0,0.4,0.4,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,158916973577.30005,158934764192.7479,158934764192.7479,5.41,19260817.0,-1.0,0.235374,0.21174,0.21174
0.0001,400.0,0.4,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.46936,0.494376,0.494376,0.566804,0.553081,0.553081,622909718888017.4,641299987635753.0,641299987635753.0,46.92,19260817.0,-1.0,0.524717,0.571279,0.571279
100.0,25.0,0.4,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1315170347304.0315,1315317579467.9128,1315317579467.9128,4.54,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,25.0,0.4,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,4233977792054.239,4234451782144.9,4234451782144.9,1.38,19260817.0,-1.0,0.235374,0.21174,0.21174
