max_depth,max_bins,interaction_cst,learning_rate,l2_regularization,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
98.0,4.0,pairwise,3.1622776601683795e-05,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.001385,0.001441,0.001441,0.777557,0.777252,0.777252,4115102104677.338,4185133731289.778,4185133731289.778,3.05,19260817.0,0.505215,0.557652,0.557652
98.0,4.0,pairwise,0.0017782794100389,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.065861,0.068505,0.068505,0.752037,0.750699,0.750699,118888690895055.78,121765032175974.44,121765032175974.44,4.51,19260817.0,0.50771,0.544025,0.544025
98.0,4.0,pairwise,0.0017782794100389,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.065861,0.068505,0.068505,0.752037,0.750699,0.750699,118888685559214.16,121765027035752.98,121765027035752.98,3.04,19260817.0,0.50771,0.544025,0.544025
98.0,67.0,pairwise,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.00331,0.003469,0.003469,0.776807,0.776463,0.776463,3079207206647.139,3106990064278.689,3106990064278.689,4.91,19260817.0,0.510431,0.544025,0.544025
98.0,67.0,pairwise,3.1622776601683795e-05,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.00331,0.003469,0.003469,0.776807,0.776463,0.776463,3079206700614.6143,3106989627169.37,3106989627169.37,3.44,19260817.0,0.510431,0.544025,0.544025
98.0,67.0,pairwise,0.0017782794100389,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.157581,0.16452,0.16452,0.714163,0.710957,0.710957,65809766195103.89,68163949861528.734,68163949861528.734,3.46,19260817.0,0.505215,0.574423,0.574423
98.0,67.0,pairwise,0.0017782794100389,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.157581,0.16452,0.16452,0.714163,0.710957,0.710957,65809740342095.39,68163926155940.71,68163926155940.71,4.31,19260817.0,0.505215,0.574423,0.574423
75.0,36.0,pairwise,0.0002371373705661,0.0004216965034285,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.024323,0.025569,0.025569,0.768575,0.767805,0.767805,10763526713826.389,10929562585537.955,10929562585537.955,3.15,19260817.0,0.505442,0.568134,0.568134
98.0,4.0,pairwise,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.001385,0.001441,0.001441,0.777557,0.777252,0.777252,4115100128562.15,4185131828485.0,4185131828485.0,2.27,19260817.0,0.505215,0.557652,0.557652
98.0,4.0,pairwise,0.0017782794100389,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.065188,0.067593,0.067593,0.752308,0.751066,0.751066,119556984467447.9,121027795426640.16,121027795426640.16,2.99,19260817.0,0.50771,0.544025,0.544025
98.0,4.0,pairwise,0.0017782794100389,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.065861,0.068505,0.068505,0.752037,0.750699,0.750699,118888590182061.78,121764935057156.28,121764935057156.28,2.28,19260817.0,0.50771,0.544025,0.544025
98.0,67.0,pairwise,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.003282,0.003467,0.003467,0.776818,0.776464,0.776464,3109267580034.135,3117212927280.658,3117212927280.658,3.47,19260817.0,0.512472,0.550314,0.550314
98.0,67.0,pairwise,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.003309,0.003471,0.003471,0.776808,0.776462,0.776462,3094216717142.154,3120951356904.4414,3120951356904.4414,5.1,19260817.0,0.512472,0.550314,0.550314
98.0,67.0,pairwise,0.0017782794100389,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.156051,0.164892,0.164892,0.714811,0.710798,0.710798,67279563643398.375,68051346077076.35,68051346077076.35,3.07,19260817.0,0.508163,0.568134,0.568134
98.0,67.0,pairwise,0.0017782794100389,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.15758,0.164738,0.164738,0.714164,0.710864,0.710864,65852661842896.29,68303811437073.92,68303811437073.92,4.07,19260817.0,0.505215,0.574423,0.574423
75.0,36.0,pairwise,0.0002371373705661,0.0074989420933245,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.024317,0.025481,0.025481,0.768577,0.767839,0.767839,10726781636067.629,10983275992110.236,10983275992110.236,3.56,19260817.0,0.505442,0.568134,0.568134
98.0,4.0,pairwise,0.0017782794100389,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.065861,0.068505,0.068505,0.752037,0.750699,0.750699,118888590182061.78,121764935057156.28,121764935057156.28,4.25,19260817.0,0.50771,0.544025,0.544025
98.0,67.0,pairwise,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.00331,0.003469,0.003469,0.776807,0.776463,0.776463,3079194784942.377,3106988661600.433,3106988661600.433,5.39,19260817.0,0.510431,0.544025,0.544025
98.0,67.0,pairwise,0.0017782794100389,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.157578,0.164516,0.164516,0.714164,0.710959,0.710959,65805875752860.07,68154319012278.63,68154319012278.63,5.35,19260817.0,0.505215,0.574423,0.574423
75.0,36.0,pairwise,0.0002371373705661,0.0074989420933245,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.024323,0.025569,0.025569,0.768575,0.767805,0.767805,10763509570643.955,10929547055150.8,10929547055150.8,7.79,19260817.0,0.505442,0.568134,0.568134
98.0,4.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.261777,0.27131,0.27131,0.668539,0.663967,0.663967,762448348701660.5,780148226930963.9,780148226930963.9,3.38,19260817.0,0.527664,0.503145,0.503145
98.0,4.0,pairwise,0.1,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.23528,0.251194,0.251194,0.680432,0.673069,0.673069,732851709589444.5,739141013785463.1,739141013785463.1,2.47,19260817.0,0.516327,0.553459,0.553459
98.0,4.0,pairwise,0.1,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.261777,0.27131,0.27131,0.668539,0.663967,0.663967,762448350334963.2,780148228439477.6,780148228439477.6,3.4,19260817.0,0.527664,0.503145,0.503145
98.0,67.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.535947,0.564412,0.564412,0.53005,0.51335,0.51335,435023569903804.9,443078347944234.5,443078347944234.5,4.58,19260817.0,0.516553,0.584906,0.584906
98.0,67.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.577582,0.575437,0.575437,0.505714,0.506811,0.506811,459259896671474.6,507002744505889.7,507002744505889.7,9.45,19260817.0,0.537415,0.563941,0.563941
98.0,67.0,pairwise,0.1,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.535947,0.564412,0.564412,0.53005,0.51335,0.51335,435023586093395.6,443078360648710.9,443078360648710.9,2.18,19260817.0,0.516553,0.584906,0.584906
98.0,67.0,pairwise,0.1,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.577581,0.575437,0.575437,0.505714,0.506811,0.506811,459260037850093.1,507002729048103.4,507002729048103.4,3.63,19260817.0,0.537415,0.563941,0.563941
75.0,36.0,pairwise,0.0133352143216332,0.0004216965034285,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.501106,0.522565,0.522565,0.549588,0.537443,0.537443,298513992750124.44,311203817242755.25,311203817242755.25,3.46,19260817.0,0.509524,0.573375,0.573375
98.0,4.0,pairwise,0.1,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.26494,0.272472,0.272472,0.667106,0.663438,0.663438,763360143186540.2,781351038701985.9,781351038701985.9,4.51,19260817.0,0.536961,0.501048,0.501048
98.0,67.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.582976,0.573999,0.573999,0.502475,0.507669,0.507669,458184060700160.06,502974034554760.5,502974034554760.5,4.78,19260817.0,0.548526,0.56499,0.56499
98.0,67.0,pairwise,0.1,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.582975,0.573999,0.573999,0.502475,0.507669,0.507669,458184250434329.4,502974025067420.5,502974025067420.5,4.72,19260817.0,0.548526,0.56499,0.56499
75.0,36.0,pairwise,0.0133352143216332,0.0004216965034285,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.50217,0.521462,0.521462,0.549002,0.538064,0.538064,298950933001912.9,311621733658900.8,311621733658900.8,4.68,19260817.0,0.513152,0.582809,0.582809
98.0,4.0,pairwise,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.261777,0.27131,0.27131,0.668539,0.663967,0.663967,762448380699742.4,780148256511175.4,780148256511175.4,3.39,19260817.0,0.527664,0.503145,0.503145
98.0,67.0,pairwise,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.535941,0.564351,0.564351,0.530054,0.513385,0.513385,435339456658655.6,443414950645770.6,443414950645770.6,2.11,19260817.0,0.517234,0.580713,0.580713
98.0,67.0,pairwise,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.577225,0.575847,0.575847,0.505927,0.506567,0.506567,460048742365688.56,506670404967121.8,506670404967121.8,6.64,19260817.0,0.538322,0.563941,0.563941
75.0,36.0,pairwise,0.0133352143216332,0.0074989420933245,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.501106,0.522565,0.522565,0.549589,0.537443,0.537443,298513776000646.56,311203566573164.94,311203566573164.94,6.17,19260817.0,0.509524,0.573375,0.573375
98.0,67.0,pairwise,0.1,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.582969,0.574005,0.574005,0.502478,0.507666,0.507666,458187624625071.25,502973856890508.25,502973856890508.25,5.49,19260817.0,0.548526,0.56499,0.56499
75.0,36.0,pairwise,0.0133352143216332,0.0074989420933245,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.502065,0.521318,0.521318,0.54906,0.538144,0.538144,298259821750183.75,310707645163931.4,310707645163931.4,4.69,19260817.0,0.511791,0.573375,0.573375
98.0,130.0,pairwise,3.1622776601683795e-05,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.00331,0.003472,0.003472,0.776808,0.776462,0.776462,3094229044832.596,3120952765391.001,3120952765391.001,4.09,19260817.0,0.512472,0.550314,0.550314
98.0,130.0,pairwise,3.1622776601683795e-05,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.003282,0.003467,0.003467,0.776818,0.776464,0.776464,3109276678156.1226,3117221811345.2715,3117221811345.2715,8.96,19260817.0,0.512472,0.550314,0.550314
98.0,130.0,pairwise,3.1622776601683795e-05,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.00331,0.003472,0.003472,0.776808,0.776462,0.776462,3094228543813.19,3120952327979.488,3120952327979.488,4.27,19260817.0,0.512472,0.550314,0.550314
98.0,130.0,pairwise,0.0017782794100389,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.156052,0.164893,0.164893,0.714811,0.710798,0.710798,67279902760791.86,68053167747266.58,68053167747266.58,3.09,19260817.0,0.508163,0.568134,0.568134
98.0,130.0,pairwise,0.0017782794100389,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.157586,0.164756,0.164756,0.714161,0.710857,0.710857,65883891282151.17,68356952384257.89,68356952384257.89,4.03,19260817.0,0.505215,0.574423,0.574423
98.0,130.0,pairwise,0.0017782794100389,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.156052,0.164893,0.164893,0.714811,0.710798,0.710798,67279877895384.51,68053143271124.805,68053143271124.805,5.94,19260817.0,0.508163,0.568134,0.568134
98.0,130.0,pairwise,0.0017782794100389,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.157586,0.164755,0.164755,0.714161,0.710857,0.710857,65883866012831.02,68356929072463.84,68356929072463.84,4.95,19260817.0,0.505215,0.574423,0.574423
75.0,99.0,pairwise,0.0002371373705661,0.0004216965034285,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.024323,0.025451,0.025451,0.768575,0.767851,0.767851,10718933218010.184,10997634626938.518,10997634626938.518,3.49,19260817.0,0.505442,0.568134,0.568134
98.0,130.0,pairwise,3.1622776601683795e-05,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.00331,0.00347,0.00347,0.776807,0.776462,0.776462,3079206700614.6143,3106989627169.37,3106989627169.37,5.45,19260817.0,0.510431,0.544025,0.544025
98.0,130.0,pairwise,0.0017782794100389,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.157585,0.164515,0.164515,0.714161,0.710959,0.710959,65855078529187.766,68209051629401.16,68209051629401.16,8.35,19260817.0,0.505215,0.574423,0.574423
98.0,130.0,pairwise,0.0017782794100389,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.157585,0.164515,0.164515,0.714162,0.710959,0.710959,65855052853898.89,68209028011327.305,68209028011327.305,5.36,19260817.0,0.505215,0.574423,0.574423
75.0,99.0,pairwise,0.0002371373705661,0.0004216965034285,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.024337,0.025492,0.025492,0.76857,0.767835,0.767835,10756874993585.768,10939294784594.691,10939294784594.691,7.86,19260817.0,0.505442,0.568134,0.568134
98.0,130.0,pairwise,3.1622776601683795e-05,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.003309,0.003472,0.003472,0.776808,0.776462,0.776462,3094216717142.154,3120951356904.4414,3120951356904.4414,4.99,19260817.0,0.512472,0.550314,0.550314
98.0,130.0,pairwise,0.0017782794100389,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.156051,0.164892,0.164892,0.714811,0.710798,0.710798,67279563643398.375,68051346077076.35,68051346077076.35,3.07,19260817.0,0.508163,0.568134,0.568134
98.0,130.0,pairwise,0.0017782794100389,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.157582,0.164759,0.164759,0.714163,0.710855,0.710855,65865460979783.28,68344461255200.47,68344461255200.47,3.99,19260817.0,0.505215,0.574423,0.574423
75.0,99.0,pairwise,0.0002371373705661,0.0074989420933245,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.024323,0.025451,0.025451,0.768575,0.767851,0.767851,10718916840802.19,10997618265237.098,10997618265237.098,3.54,19260817.0,0.505442,0.568134,0.568134
98.0,130.0,pairwise,0.0017782794100389,0.0316227766016837,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.157587,0.164508,0.164508,0.71416,0.710962,0.710962,65740808524125.54,68105274263585.86,68105274263585.86,8.35,19260817.0,0.505215,0.574423,0.574423
75.0,99.0,pairwise,0.0002371373705661,0.0074989420933245,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.024337,0.025492,0.025492,0.76857,0.767835,0.767835,10756857788868.15,10939279612126.336,10939279612126.336,4.87,19260817.0,0.505442,0.568134,0.568134
98.0,130.0,pairwise,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.580016,0.574419,0.574419,0.504254,0.507419,0.507419,456709490655916.56,504929228615995.1,504929228615995.1,3.62,19260817.0,0.543537,0.571279,0.571279
98.0,130.0,pairwise,0.1,0.0017782794100389,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.537604,0.564018,0.564018,0.529103,0.513582,0.513582,434357901415059.1,443943738169842.6,443943738169842.6,2.41,19260817.0,0.515646,0.573375,0.573375
