n_hidden_layers,alpha,learning_rate_init,activation,hidden_layer_n_neurons,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
5.0,1e-08,0.001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.539778,0.566567,0.566567,0.527858,0.512078,0.512078,524683823232139.2,547713466009027.25,547713466009027.25,107.79,19260817.0,1000.0,adaptive,auto,0.538322,0.580713,0.580713
5.0,1e-08,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts']",0.8049857274440886,0.505432,0.527214,0.527214,0.5472,0.53482,0.53482,630921569814403.1,647827929055996.0,647827929055996.0,80.41,19260817.0,1000.0,adaptive,auto,0.519048,0.557652,0.557652
2.0,0.1,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506936,0.530109,0.530109,0.546368,0.53318,0.53318,654149477643139.2,672531948390248.2,672531948390248.2,147.65,19260817.0,1000.0,adaptive,auto,0.529478,0.573375,0.573375
1.0,0.01,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.518647,0.541307,0.541307,0.53984,0.526789,0.526789,610455831265923.9,632395103983882.5,632395103983882.5,74.16,19260817.0,1000.0,adaptive,auto,0.525397,0.577568,0.577568
1.0,0.1,0.001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.543427,0.572722,0.572722,0.525761,0.508429,0.508429,519524659641212.8,548341905221578.3,548341905221578.3,87.35,19260817.0,1000.0,adaptive,auto,0.539456,0.59434,0.59434
1.0,0.1,0.0001,logistic,50.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.513035,0.536462,0.536462,0.542978,0.529563,0.529563,652310588678298.1,672966399943328.0,672966399943328.0,60.14,19260817.0,1000.0,adaptive,auto,0.526757,0.587002,0.587002
1.0,0.1,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.512459,0.535576,0.535576,0.543299,0.530069,0.530069,605187688023629.0,623316765187104.5,623316765187104.5,65.07,19260817.0,1000.0,adaptive,auto,0.522449,0.580713,0.580713
1.0,0.1,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.513888,0.537452,0.537452,0.542502,0.528998,0.528998,643541802031640.8,662112573198439.5,662112573198439.5,66.43,19260817.0,1000.0,adaptive,auto,0.530385,0.582809,0.582809
2.0,0.1,0.001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.511796,0.535011,0.535011,0.543668,0.530392,0.530392,616525288791175.0,634879422203937.5,634879422203937.5,114.5,19260817.0,1000.0,adaptive,auto,0.51746,0.578616,0.578616
1.0,0.01,0.001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.567586,0.573601,0.573601,0.511662,0.507906,0.507906,457758128365112.56,503374581713810.56,503374581713810.56,132.72,19260817.0,1000.0,adaptive,auto,0.553741,0.553459,0.553459
1.0,0.1,0.01,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.5441,0.575516,0.575516,0.525374,0.506764,0.506764,422372712203933.8,441049435351190.7,441049435351190.7,46.5,19260817.0,1000.0,adaptive,auto,0.512698,0.552411,0.552411
1.0,0.1,0.001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.567689,0.572135,0.572135,0.511601,0.508778,0.508778,473078956576627.1,522169675967892.5,522169675967892.5,73.85,19260817.0,1000.0,adaptive,auto,0.53424,0.554507,0.554507
1.0,0.1,0.001,logistic,50.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.544044,0.572955,0.572955,0.525405,0.508291,0.508291,521639038530941.06,551604446550035.0,551604446550035.0,81.72,19260817.0,1000.0,adaptive,auto,0.536054,0.592243,0.592243
1.0,0.1,0.001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.541389,0.56832,0.56832,0.526933,0.511042,0.511042,542591629170153.9,573180291082552.5,573180291082552.5,85.01,19260817.0,1000.0,adaptive,auto,0.538095,0.57652,0.57652
1.0,0.1,0.001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.545771,0.575901,0.575901,0.52441,0.506534,0.506534,479810356004021.25,509776553675819.1,509776553675819.1,100.05,19260817.0,1000.0,adaptive,auto,0.541497,0.581761,0.581761
2.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.56213,0.575153,0.575153,0.51488,0.506981,0.506981,470950211811679.1,511845932956717.4,511845932956717.4,451.05,19260817.0,1000.0,adaptive,auto,0.548299,0.555556,0.555556
1.0,1e-06,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.519338,0.539847,0.539847,0.539453,0.527626,0.527626,661085267970646.0,687552722203728.4,687552722203728.4,80.46,19260817.0,1000.0,adaptive,auto,0.528118,0.582809,0.582809
1.0,1e-08,0.001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.575167,0.564504,0.564504,0.507157,0.513295,0.513295,553214582326089.9,606628390304286.0,606628390304286.0,182.67,19260817.0,1000.0,adaptive,auto,0.543991,0.539832,0.539832
1.0,1e-08,0.0001,logistic,50.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.546329,0.571433,0.571433,0.524088,0.509196,0.509196,469991007454595.4,501897347391932.0,501897347391932.0,108.88,19260817.0,1000.0,adaptive,auto,0.544218,0.562893,0.562893
1.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.519416,0.539554,0.539554,0.539408,0.527794,0.527794,619785320515941.1,644061299036589.0,644061299036589.0,82.71,19260817.0,1000.0,adaptive,auto,0.521769,0.582809,0.582809
1.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.520578,0.541361,0.541361,0.538756,0.526758,0.526758,621237545174240.9,643279973990055.9,643279973990055.9,81.29,19260817.0,1000.0,adaptive,auto,0.527891,0.57652,0.57652
2.0,1e-06,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.562129,0.575154,0.575154,0.51488,0.50698,0.50698,470949175515338.56,511844610578189.06,511844610578189.06,438.04,19260817.0,1000.0,adaptive,auto,0.548299,0.555556,0.555556
1.0,0.0001,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.519328,0.539845,0.539845,0.539458,0.527628,0.527628,661089587532207.1,687550776236734.4,687550776236734.4,79.14,19260817.0,1000.0,adaptive,auto,0.528118,0.582809,0.582809
1.0,1e-06,0.001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.575181,0.564549,0.564549,0.507149,0.513269,0.513269,553047311534474.56,606435939862807.0,606435939862807.0,177.63,19260817.0,1000.0,adaptive,auto,0.545351,0.533543,0.533543
1.0,1e-06,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.57077,0.576415,0.576415,0.509775,0.506227,0.506227,503016669437499.6,548288436260319.9,548288436260319.9,181.14,19260817.0,1000.0,adaptive,auto,0.534014,0.57652,0.57652
1.0,1e-06,0.0001,logistic,50.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.546328,0.571433,0.571433,0.524088,0.509196,0.509196,469990841734533.06,501897171806712.0,501897171806712.0,103.2,19260817.0,1000.0,adaptive,auto,0.544218,0.562893,0.562893
1.0,1e-06,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.519416,0.539554,0.539554,0.539408,0.527794,0.527794,619785445340716.0,644061331175082.5,644061331175082.5,82.61,19260817.0,1000.0,adaptive,auto,0.521769,0.582809,0.582809
1.0,1e-06,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.520578,0.541361,0.541361,0.538756,0.526758,0.526758,621237695305685.4,643280109183167.1,643280109183167.1,81.11,19260817.0,1000.0,adaptive,auto,0.527891,0.57652,0.57652
2.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.554678,0.572126,0.572126,0.519243,0.508783,0.508783,459276618290811.3,500758189067977.06,500758189067977.06,306.44,19260817.0,1000.0,adaptive,auto,0.530159,0.56499,0.56499
1.0,1e-08,0.001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.565222,0.562704,0.562704,0.513059,0.514355,0.514355,510437173068666.3,564427305419832.4,564427305419832.4,134.88,19260817.0,1000.0,adaptive,auto,0.535828,0.532495,0.532495
1.0,1e-08,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.565657,0.574964,0.574964,0.512802,0.507093,0.507093,479689898038089.25,526546462451853.8,526546462451853.8,142.92,19260817.0,1000.0,adaptive,auto,0.552154,0.58805,0.58805
1.0,1e-08,0.0001,logistic,50.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.518914,0.539997,0.539997,0.53969,0.52754,0.52754,615066919675682.0,638321657839660.4,638321657839660.4,76.58,19260817.0,1000.0,adaptive,auto,0.517914,0.580713,0.580713
1.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.543348,0.570589,0.570589,0.525807,0.509696,0.509696,486718917783997.5,517369575343050.56,517369575343050.56,108.49,19260817.0,1000.0,adaptive,auto,0.531746,0.597484,0.597484
2.0,1e-08,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.61282,0.546496,0.546496,0.484161,0.523801,0.523801,485621284895946.3,564393623911644.8,564393623911644.8,530.6,19260817.0,1000.0,adaptive,auto,0.594558,0.548218,0.548218
1.0,1e-08,0.001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.585879,0.563227,0.563227,0.500722,0.514047,0.514047,500297365714795.4,555705974951906.6,555705974951906.6,151.73,19260817.0,1000.0,adaptive,auto,0.560771,0.559748,0.559748
1.0,1e-08,0.0001,relu,50.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.559663,0.580799,0.580799,0.516328,0.503601,0.503601,457207737621490.3,489295344727367.1,489295344727367.1,107.1,19260817.0,1000.0,adaptive,auto,0.540816,0.559748,0.559748
1.0,1e-08,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.568839,0.579329,0.579329,0.51092,0.504483,0.504483,479044593570090.9,517925584939564.1,517925584939564.1,166.83,19260817.0,1000.0,adaptive,auto,0.552381,0.573375,0.573375
2.0,1e-06,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.612659,0.547894,0.547894,0.484262,0.522993,0.522993,484766512285938.9,562753498834958.0,562753498834958.0,527.77,19260817.0,1000.0,adaptive,auto,0.574603,0.542977,0.542977
1.0,0.0001,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.570939,0.576766,0.576766,0.509675,0.506018,0.506018,504557821786052.3,548990530220055.6,548990530220055.6,178.13,19260817.0,1000.0,adaptive,auto,0.534467,0.579665,0.579665
1.0,1e-06,0.001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.584854,0.563927,0.563927,0.501342,0.513635,0.513635,499691462327410.4,555290391214088.4,555290391214088.4,151.94,19260817.0,1000.0,adaptive,auto,0.55737,0.574423,0.574423
1.0,1e-06,0.0001,relu,50.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.559628,0.58069,0.58069,0.516349,0.503666,0.503666,457567612370511.6,489636769552632.25,489636769552632.25,105.98,19260817.0,1000.0,adaptive,auto,0.538549,0.553459,0.553459
1.0,1e-06,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.565722,0.574842,0.574842,0.512763,0.507166,0.507166,480765823164533.25,527838210009628.8,527838210009628.8,144.58,19260817.0,1000.0,adaptive,auto,0.552154,0.584906,0.584906
1.0,1e-06,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.568878,0.579264,0.579264,0.510897,0.504522,0.504522,478850947711661.0,517941062794623.75,517941062794623.75,169.65,19260817.0,1000.0,adaptive,auto,0.554195,0.579665,0.579665
2.0,1e-08,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.623853,0.536638,0.536638,0.477213,0.529463,0.529463,468068500271468.8,550977717538184.6,550977717538184.6,657.44,19260817.0,1000.0,adaptive,auto,0.592971,0.557652,0.557652
1.0,1e-08,0.001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.589344,0.561238,0.561238,0.498623,0.515216,0.515216,500567524324898.9,560487132718858.9,560487132718858.9,180.22,19260817.0,1000.0,adaptive,auto,0.567574,0.579665,0.579665
1.0,1e-08,0.0001,relu,50.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.559317,0.575476,0.575476,0.516531,0.506788,0.506788,473851177170019.8,505876854143957.94,505876854143957.94,110.93,19260817.0,1000.0,adaptive,auto,0.544898,0.570231,0.570231
1.0,1e-08,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.571527,0.577215,0.577215,0.509325,0.505749,0.505749,477638618042633.75,520172724578581.8,520172724578581.8,159.06,19260817.0,1000.0,adaptive,auto,0.546939,0.559748,0.559748
2.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.532526,0.543701,0.543701,0.532,0.525412,0.525412,324783751202002.4,357398449844863.9,357398449844863.9,84.3,19260817.0,1000.0,adaptive,auto,0.534694,0.580713,0.580713
1.0,1e-06,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.50153,0.51927,0.51927,0.549355,0.539294,0.539294,394089859244059.1,430493023920936.9,430493023920936.9,22.19,19260817.0,1000.0,adaptive,auto,0.530385,0.561845,0.561845
1.0,1e-08,0.01,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.547792,0.564479,0.564479,0.523242,0.51331,0.51331,453186802335329.2,479959212502356.06,479959212502356.06,34.06,19260817.0,1000.0,adaptive,auto,0.542177,0.579665,0.579665
1.0,1e-08,0.1,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.526276,0.545713,0.545713,0.535545,0.524252,0.524252,358211585716225.94,389438602591051.4,389438602591051.4,31.25,19260817.0,1000.0,adaptive,auto,0.528571,0.561845,0.561845
1.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.512366,0.531949,0.531949,0.543351,0.532135,0.532135,355142184970891.4,389205777909250.4,389205777909250.4,14.0,19260817.0,1000.0,adaptive,auto,0.529478,0.556604,0.556604
1.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.530298,0.548988,0.548988,0.533267,0.522359,0.522359,430159774438628.5,454792122407614.56,454792122407614.56,34.4,19260817.0,1000.0,adaptive,auto,0.543537,0.534591,0.534591
3.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.517669,0.53801,0.53801,0.540388,0.528679,0.528679,465027927509787.7,491724331483249.6,491724331483249.6,30.6,19260817.0,1000.0,adaptive,auto,0.549206,0.578616,0.578616
2.0,1e-06,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.519945,0.534427,0.534427,0.539112,0.530724,0.530724,470335624443402.56,498075917482244.3,498075917482244.3,45.85,19260817.0,1000.0,adaptive,auto,0.54263,0.559748,0.559748
2.0,1e-08,0.01,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.560517,0.566115,0.566115,0.515827,0.512345,0.512345,445206402054505.8,481290035143814.2,481290035143814.2,47.92,19260817.0,1000.0,adaptive,auto,0.54263,0.574423,0.574423
2.0,1e-08,0.1,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.49018,0.515972,0.515972,0.555574,0.541141,0.541141,643371702813376.8,673730708886236.9,673730708886236.9,29.21,19260817.0,1000.0,adaptive,auto,0.524717,0.561845,0.561845
2.0,1e-08,0.1,logistic,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.533376,0.539435,0.539435,0.531516,0.527863,0.527863,629190849324828.8,662408581268891.8,662408581268891.8,99.48,19260817.0,1000.0,adaptive,auto,0.539909,0.541929,0.541929
2.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.51419,0.52715,0.52715,0.542334,0.534856,0.534856,387092524779543.25,411391409365542.8,411391409365542.8,27.11,19260817.0,1000.0,adaptive,auto,0.508163,0.578616,0.578616
2.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.534394,0.540532,0.540532,0.530937,0.527233,0.527233,506484392788023.6,540071979663703.9,540071979663703.9,62.25,19260817.0,1000.0,adaptive,auto,0.535147,0.57652,0.57652
