epsilon,alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,max_iter,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
10000.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535419,0.535419,0.546571,0.530159,0.530159,694010547581350.8,707096459294353.6,707096459294353.6,3.03,1000.0,0.521995,0.560797,0.560797
10000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.50644,0.534511,0.534511,0.546642,0.530677,0.530677,692816141822635.6,705848948441106.9,705848948441106.9,1.72,1000.0,0.52381,0.56499,0.56499
10000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.506874,0.536127,0.536127,0.546402,0.529754,0.529754,695067307584618.5,707397835804336.0,707397835804336.0,2.03,1000.0,0.524943,0.563941,0.563941
100.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535418,0.535418,0.546571,0.530159,0.530159,693990736092002.1,707076981140596.5,707076981140596.5,1.9,1000.0,0.521995,0.560797,0.560797
1000.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535419,0.535419,0.546571,0.530159,0.530159,694010547581350.8,707096459294353.6,707096459294353.6,1.97,1000.0,0.521995,0.560797,0.560797
1000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.50644,0.534511,0.534511,0.546642,0.530677,0.530677,692816141822635.6,705848948441106.9,705848948441106.9,1.75,1000.0,0.52381,0.56499,0.56499
1000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.506874,0.536127,0.536127,0.546402,0.529754,0.529754,695067307584618.5,707397835804336.0,707397835804336.0,2.07,1000.0,0.524943,0.563941,0.563941
10000.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535419,0.535419,0.546571,0.530159,0.530159,694010745779631.0,707096654153766.0,707096654153766.0,3.13,1000.0,0.521995,0.560797,0.560797
10000.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.50644,0.534512,0.534512,0.546642,0.530676,0.530676,692897301677879.6,705932069134963.2,705932069134963.2,1.63,1000.0,0.52381,0.56499,0.56499
10000.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.506874,0.536128,0.536128,0.546402,0.529754,0.529754,695082604319228.8,707412796277081.4,707412796277081.4,3.58,1000.0,0.524943,0.563941,0.563941
10000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.506347,0.534219,0.534219,0.546694,0.530843,0.530843,693314174149995.9,705967708558128.5,705967708558128.5,1.65,1000.0,0.521315,0.56499,0.56499
10000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.506874,0.53613,0.53613,0.546402,0.529753,0.529753,695075538034457.4,707411631012613.1,707411631012613.1,2.22,1000.0,0.524943,0.563941,0.563941
1000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535419,0.535419,0.546571,0.530159,0.530159,694010747761624.6,707096656102370.2,707096656102370.2,1.92,1000.0,0.521995,0.560797,0.560797
10000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.50644,0.534512,0.534512,0.546642,0.530676,0.530676,692897732769113.6,705932502617133.6,705932502617133.6,1.6,1000.0,0.52381,0.56499,0.56499
10000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.506874,0.536128,0.536128,0.546402,0.529754,0.529754,695082758882535.1,707412947428213.2,707412947428213.2,2.01,1000.0,0.524943,0.563941,0.563941
100.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535419,0.535419,0.546571,0.530159,0.530159,694010747761624.6,707096656102370.2,707096656102370.2,1.92,1000.0,0.521995,0.560797,0.560797
1000.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535419,0.535419,0.546571,0.530159,0.530159,694010745779631.0,707096654153766.0,707096654153766.0,3.14,1000.0,0.521995,0.560797,0.560797
1000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.50644,0.534512,0.534512,0.546642,0.530676,0.530676,692897732769113.6,705932502617133.6,705932502617133.6,1.6,1000.0,0.52381,0.56499,0.56499
1000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.506874,0.536128,0.536128,0.546402,0.529754,0.529754,695082758882535.1,707412947428213.2,707412947428213.2,3.3,1000.0,0.524943,0.563941,0.563941
10000.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.50644,0.534512,0.534512,0.546642,0.530676,0.530676,692897728521353.5,705932498346358.4,705932498346358.4,1.58,1000.0,0.52381,0.56499,0.56499
10000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.506347,0.534219,0.534219,0.546694,0.530843,0.530843,693334933650485.9,705987980459805.5,705987980459805.5,2.42,1000.0,0.521315,0.56499,0.56499
10000.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.506874,0.536128,0.536128,0.546402,0.529754,0.529754,695082757352200.5,707412945931662.9,707412945931662.9,2.05,1000.0,0.524943,0.563941,0.563941
10000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.506874,0.536131,0.536131,0.546402,0.529752,0.529752,695090937256474.0,707426704404297.4,707426704404297.4,1.93,1000.0,0.524943,0.563941,0.563941
10.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535417,0.535417,0.546571,0.53016,0.53016,693996001812882.0,707083100004442.1,707083100004442.1,1.93,1000.0,0.521995,0.560797,0.560797
1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.479808,0.503527,0.503527,0.561197,0.548054,0.548054,395561307217445.1,393560743820408.4,393560743820408.4,13.63,1000.0,0.498866,0.537736,0.537736
1.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.47968,0.503377,0.503377,0.561266,0.548136,0.548136,395128267289681.06,393129893798004.0,393129893798004.0,7.39,1000.0,0.495011,0.557652,0.557652
1.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.470814,0.493225,0.493225,0.566028,0.55371,0.55371,370092406434334.4,368220652936313.44,368220652936313.44,9.03,1000.0,0.495918,0.537736,0.537736
10.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535417,0.535417,0.546571,0.53016,0.53016,694015760507671.5,707102492127419.4,707102492127419.4,1.96,1000.0,0.521995,0.560797,0.560797
10.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.50644,0.534511,0.534511,0.546642,0.530676,0.530676,692819213687331.4,705850431911568.4,705850431911568.4,1.81,1000.0,0.52381,0.56499,0.56499
10.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.506874,0.536127,0.536127,0.546402,0.529755,0.529755,695053492824381.4,707384835966178.8,707384835966178.8,2.0,1000.0,0.524943,0.563941,0.563941
1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.479718,0.503422,0.503422,0.561245,0.548111,0.548111,395258110777462.3,393259081015290.3,393259081015290.3,7.14,1000.0,0.506349,0.545073,0.545073
1.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.469127,0.49133,0.49133,0.566929,0.554745,0.554745,366091687460731.3,364240167662975.7,364240167662975.7,7.73,1000.0,0.495918,0.544025,0.544025
10.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535417,0.535417,0.546571,0.53016,0.53016,694015960143169.4,707102688035355.9,707102688035355.9,2.64,1000.0,0.521995,0.560797,0.560797
1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.479858,0.503586,0.503586,0.56117,0.548021,0.548021,395732541985893.1,393731112544361.2,393731112544361.2,7.92,1000.0,0.502041,0.563941,0.563941
1.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.47972,0.503424,0.503424,0.561244,0.548111,0.548111,395262666019581.3,393263613149126.4,393263613149126.4,6.5,1000.0,0.499093,0.535639,0.535639
1.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.470795,0.493204,0.493204,0.566038,0.553722,0.553722,370047322724508.4,368175796971221.1,368175796971221.1,7.8,1000.0,0.49932,0.557652,0.557652
10.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.506568,0.535417,0.535417,0.546571,0.53016,0.53016,694015958166691.9,707102686095852.9,707102686095852.9,2.74,1000.0,0.521995,0.560797,0.560797
10.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.50644,0.534512,0.534512,0.546642,0.530676,0.530676,692840044363804.0,705870787003834.2,705870787003834.2,1.81,1000.0,0.52381,0.56499,0.56499
10.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.506874,0.536127,0.536127,0.546402,0.529755,0.529755,695067429740757.6,707398954017954.0,707398954017954.0,2.66,1000.0,0.524943,0.563941,0.563941
1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.47972,0.503424,0.503424,0.561244,0.548111,0.548111,395262547631940.94,393263494909624.94,393263494909624.94,7.17,1000.0,0.501361,0.553459,0.553459
1.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.470796,0.493205,0.493205,0.566037,0.553721,0.553721,370048991502763.75,368177457677472.8,368177457677472.8,7.59,1000.0,0.495692,0.549266,0.549266
1.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.478613,0.502132,0.502132,0.561841,0.548823,0.548823,391620476602014.3,389639844019670.7,389639844019670.7,9.35,1000.0,0.49932,0.561845,0.561845
1000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.506913,0.536296,0.536296,0.54638,0.529658,0.529658,695524387653152.2,707683209703070.8,707683209703070.8,2.81,1000.0,0.526077,0.561845,0.561845
10000.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.506913,0.536297,0.536297,0.54638,0.529658,0.529658,695539339026234.0,707697320475819.6,707697320475819.6,2.41,1000.0,0.526077,0.561845,0.561845
10000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.506911,0.53635,0.53635,0.546381,0.529628,0.529628,695488448238561.0,707511349120840.9,707511349120840.9,2.59,1000.0,0.526077,0.561845,0.561845
10000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.506997,0.536475,0.536475,0.546334,0.529556,0.529556,695555788810123.4,708078715031884.5,708078715031884.5,3.47,1000.0,0.52585,0.568134,0.568134
100.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.506913,0.536296,0.536296,0.54638,0.529658,0.529658,695524387653152.2,707683209703070.8,707683209703070.8,2.36,1000.0,0.526077,0.561845,0.561845
1000.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.506913,0.536297,0.536297,0.54638,0.529658,0.529658,695539339026234.0,707697320475819.6,707697320475819.6,4.6,1000.0,0.526077,0.561845,0.561845
1000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.506911,0.53635,0.53635,0.546381,0.529628,0.529628,695488448238561.0,707511349120840.9,707511349120840.9,2.57,1000.0,0.526077,0.561845,0.561845
1000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.506997,0.536475,0.536475,0.546334,0.529556,0.529556,695555788810123.4,708078715031884.5,708078715031884.5,2.85,1000.0,0.52585,0.568134,0.568134
10000.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.506913,0.536297,0.536297,0.54638,0.529658,0.529658,695539488637484.8,707697461718995.0,707697461718995.0,2.36,1000.0,0.526077,0.561845,0.561845
10000.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.506911,0.53635,0.53635,0.546381,0.529627,0.529627,695504067429760.2,707526458521738.9,707526458521738.9,2.52,1000.0,0.526077,0.561845,0.561845
10000.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.506997,0.536476,0.536476,0.546334,0.529555,0.529555,695572190808870.5,708094556050630.2,708094556050630.2,4.23,1000.0,0.52585,0.568134,0.568134
10000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50']",0.906940299335011,0.506878,0.536282,0.536282,0.5464,0.529666,0.529666,694915977113317.8,707084115475326.6,707084115475326.6,1.77,1000.0,0.525397,0.557652,0.557652
10000.0,100.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.507001,0.536447,0.536447,0.546331,0.529572,0.529572,695679224450025.5,708452553948128.9,708452553948128.9,4.39,1000.0,0.52517,0.568134,0.568134
1000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.506913,0.536297,0.536297,0.54638,0.529658,0.529658,695539490133596.2,707697463131425.0,707697463131425.0,2.39,1000.0,0.526077,0.561845,0.561845
10000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.506911,0.53635,0.53635,0.546381,0.529627,0.529627,695504225238602.2,707526611204670.6,707526611204670.6,2.94,1000.0,0.526077,0.561845,0.561845
10000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.506997,0.536476,0.536476,0.546334,0.529555,0.529555,695572356555174.5,708094716139777.4,708094716139777.4,2.83,1000.0,0.52585,0.568134,0.568134
100.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.506913,0.536297,0.536297,0.54638,0.529658,0.529658,695539490133596.2,707697463131425.0,707697463131425.0,3.29,1000.0,0.526077,0.561845,0.561845
1000.0,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.506913,0.536297,0.536297,0.54638,0.529658,0.529658,695539488637484.8,707697461718995.0,707697461718995.0,2.35,1000.0,0.526077,0.561845,0.561845
1000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.506911,0.53635,0.53635,0.546381,0.529627,0.529627,695504225238602.2,707526611204670.6,707526611204670.6,2.78,1000.0,0.526077,0.561845,0.561845
1000.0,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.506997,0.536476,0.536476,0.546334,0.529555,0.529555,695572356555174.5,708094716139777.4,708094716139777.4,2.81,1000.0,0.52585,0.568134,0.568134
