n_estimators,max_depth,max_samples,max_features,ccp_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,bootstrap,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.416701,0.438543,0.438543,0.594263,0.582819,0.582819,372228641785566.44,384570240109030.3,384570240109030.3,8.13,19260817.0,-1.0,True,0.546032,0.596436,0.596436
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances']",0.7919471007529546,0.468429,0.4943,0.4943,0.567302,0.553123,0.553123,361130092853310.56,370464686105089.25,370464686105089.25,12.73,19260817.0,-1.0,True,0.526984,0.570231,0.570231
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts']",0.8049857274440886,0.456698,0.481298,0.481298,0.573527,0.560189,0.560189,360103086751489.6,369063725144671.5,369063725144671.5,11.15,19260817.0,-1.0,True,0.529478,0.578616,0.578616
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.419603,0.442187,0.442187,0.592783,0.580924,0.580924,349229800534570.75,362757266120358.9,362757266120358.94,9.78,19260817.0,-1.0,True,0.535147,0.579665,0.579665
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.456808,0.480739,0.480739,0.573469,0.56049,0.56049,355392490488684.9,364680280668067.94,364680280668067.94,17.43,19260817.0,-1.0,True,0.529025,0.581761,0.581761
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.434553,0.456244,0.456244,0.585099,0.573558,0.573558,348434265917753.1,359642102949935.4,359642102949935.4,17.08,19260817.0,-1.0,True,0.537642,0.582809,0.582809
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.448175,0.470793,0.470793,0.578008,0.565832,0.565832,371590293074173.7,381283534817483.7,381283534817483.7,18.7,19260817.0,-1.0,True,0.529478,0.587002,0.587002
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.441779,0.466631,0.466631,0.581348,0.568054,0.568054,362165525311459.8,373573461791870.06,373573461791870.06,18.23,19260817.0,-1.0,True,0.533107,0.592243,0.592243
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.434993,0.459425,0.459425,0.584871,0.571878,0.571878,356583680669934.9,368355831263214.94,368355831263214.94,21.7,19260817.0,-1.0,True,0.535147,0.589099,0.589099
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.449517,0.474481,0.474481,0.577305,0.563857,0.563857,362373184886548.9,372325374926415.75,372325374926415.75,23.43,19260817.0,-1.0,True,0.526531,0.578616,0.578616
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.441979,0.464474,0.464474,0.581244,0.569201,0.569201,352702422518374.06,361834148397505.4,361834148397505.4,23.44,19260817.0,-1.0,True,0.538776,0.58805,0.58805
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.461379,0.486031,0.486031,0.571051,0.557627,0.557627,362472118056561.0,369709706187382.94,369709706187383.06,25.86,19260817.0,-1.0,True,0.53288,0.578616,0.578616
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50']",0.906940299335011,0.446344,0.472194,0.472194,0.578966,0.565083,0.565083,355907245268920.2,365104307651745.2,365104307651745.2,26.78,19260817.0,-1.0,True,0.540816,0.587002,0.587002
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.420187,0.444685,0.444685,0.592485,0.579622,0.579622,360584770649093.8,371024681255780.6,371024681255780.6,27.47,19260817.0,-1.0,True,0.537868,0.580713,0.580713
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.450204,0.472717,0.472717,0.576945,0.564803,0.564803,362706099551479.4,372137767675956.4,372137767675956.4,30.67,19260817.0,-1.0,True,0.535374,0.57652,0.57652
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.9248985490429719,0.428751,0.451453,0.451453,0.588093,0.576079,0.576079,364848210110163.25,374210443296621.94,374210443296621.94,29.07,19260817.0,-1.0,True,0.537188,0.580713,0.580713
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.453263,0.477134,0.477134,0.575337,0.562433,0.562433,369948152974739.3,379357766462912.1,379357766462912.1,32.51,19260817.0,-1.0,True,0.535828,0.584906,0.584906
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.451288,0.474389,0.474389,0.576375,0.563907,0.563907,354917742824320.9,362655942761364.25,362655942761364.25,34.32,19260817.0,-1.0,True,0.525624,0.579665,0.579665
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109905,0.420897,0.443461,0.443461,0.592122,0.58026,0.58026,379000927042386.2,388164515604602.8,388164515604602.8,35.26,19260817.0,-1.0,True,0.537415,0.573375,0.573375
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.448789,0.470158,0.470158,0.577687,0.566172,0.566172,380832790770627.5,390342025861422.0,390342025861422.0,35.36,19260817.0,-1.0,True,0.521088,0.584906,0.584906
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.445325,0.467373,0.467373,0.579499,0.567658,0.567658,361493554933334.75,371180804110678.1,371180804110678.1,36.16,19260817.0,-1.0,True,0.525397,0.575472,0.575472
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements']",0.9575623339697504,0.438307,0.460113,0.460113,0.583154,0.571514,0.571514,366384364589056.2,375787836780036.5,375787836780036.5,40.66,19260817.0,-1.0,True,0.538776,0.578616,0.578616
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists']",0.9622116975748499,0.436163,0.456041,0.456041,0.584265,0.573665,0.573665,364349255142321.6,375634495462202.44,375634495462202.44,40.97,19260817.0,-1.0,True,0.534694,0.584906,0.584906
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50']",0.9668398251654758,0.443834,0.463596,0.463596,0.580277,0.569667,0.569667,369657337182380.25,380331621991650.3,380331621991650.3,39.52,19260817.0,-1.0,True,0.531746,0.583857,0.583857
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319709,0.438725,0.460351,0.460351,0.582937,0.571388,0.571388,372099317660088.7,383574449962649.9,383574449962649.9,46.15,19260817.0,-1.0,True,0.543764,0.583857,0.583857
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers']",0.9750128387391142,0.439343,0.459384,0.459384,0.582615,0.571899,0.571899,375214435818356.5,385677133208262.4,385677133208262.4,45.76,19260817.0,-1.0,True,0.539002,0.58805,0.58805
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844693,0.424453,0.444659,0.444659,0.590301,0.579636,0.579636,376356880577665.75,386813750934072.75,386813750934072.75,49.6,19260817.0,-1.0,True,0.538095,0.589099,0.589099
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50']",0.9821571136477905,0.440862,0.460853,0.460853,0.581825,0.571122,0.571122,372370366033733.5,383034922685074.3,383034922685074.3,45.36,19260817.0,-1.0,True,0.53356,0.577568,0.577568
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks']",0.9855366104335249,0.441406,0.460824,0.460824,0.581542,0.571137,0.571137,370213068520272.25,380032904046667.44,380032904046667.44,48.84,19260817.0,-1.0,True,0.535601,0.57652,0.57652
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.45191,0.469608,0.469608,0.576049,0.566466,0.566466,385412292259957.3,394400016436332.56,394400016436332.56,51.71,19260817.0,-1.0,True,0.531293,0.577568,0.577568
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks']",0.9918657644199986,0.43661,0.455429,0.455429,0.584034,0.573988,0.573988,378151097814579.44,387015561806012.56,387015561806012.56,51.17,19260817.0,-1.0,True,0.534467,0.566038,0.566038
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %']",0.9946253824061244,0.444509,0.46407,0.46407,0.579925,0.569416,0.569416,376240633591743.8,385967402305325.75,385967402305325.75,53.95,19260817.0,-1.0,True,0.532653,0.584906,0.584906
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals']",0.9966894167418735,0.43807,0.458453,0.458453,0.583277,0.572392,0.572392,376607846880697.2,387548645892288.94,387548645892288.94,52.98,19260817.0,-1.0,True,0.536735,0.578616,0.578616
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway']",0.9984280188842564,0.441039,0.461902,0.461902,0.581733,0.570566,0.570566,377639806256504.8,388426641907162.75,388426641907162.75,56.37,19260817.0,-1.0,True,0.527211,0.585954,0.585954
100.0,12.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.432157,0.450553,0.450553,0.586337,0.576552,0.576552,382517346619268.44,394487973476113.8,394487973476113.8,58.51,19260817.0,-1.0,True,0.531293,0.584906,0.584906
100.0,3.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.277511,0.293858,0.293858,0.661377,0.653614,0.653614,251574806181362.22,259703691878334.28,259703691878334.28,2.08,19260817.0,-1.0,True,0.552154,0.598532,0.598532
100.0,6.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.377318,0.398094,0.398094,0.613997,0.603447,0.603447,339910090062386.1,352629845667448.4,352629845667448.4,4.6,19260817.0,-1.0,True,0.555556,0.58805,0.58805
100.0,24.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.421686,0.445758,0.445758,0.591718,0.579062,0.579062,375983745618710.2,387781992904409.56,387781992904409.56,189.68,19260817.0,-1.0,True,0.551247,0.575472,0.575472
100.0,48.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.421118,0.443444,0.443444,0.592009,0.580269,0.580269,366378033470099.94,378510971087435.0,378510971087435.0,348.99,19260817.0,-1.0,True,0.543991,0.587002,0.587002
100.0,96.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.421118,0.443444,0.443444,0.592009,0.580269,0.580269,366378033470099.94,378510971087435.0,378510971087435.0,353.9,19260817.0,-1.0,True,0.543991,0.587002,0.587002
100.0,192.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.421118,0.443444,0.443444,0.592009,0.580269,0.580269,366378033470099.94,378510971087435.0,378510971087435.0,353.61,19260817.0,-1.0,True,0.543991,0.587002,0.587002
100.0,3.0,0.7,0.55,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.40347,0.427669,0.427669,0.600965,0.588436,0.588436,325684719916380.5,336618594856601.06,336618594856601.1,2.78,19260817.0,-1.0,True,0.533107,0.580713,0.580713
100.0,3.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.40347,0.427669,0.427669,0.600965,0.588436,0.588436,325684719916380.5,336618594856601.06,336618594856601.1,4.61,19260817.0,-1.0,True,0.533107,0.580713,0.580713
100.0,3.0,0.7,0.85,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.474954,0.501438,0.501438,0.563809,0.549205,0.549205,326583867181959.0,330799544370454.1,330799544370454.2,3.17,19260817.0,-1.0,True,0.509524,0.580713,0.580713
100.0,3.0,0.4,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.275652,0.292563,0.292563,0.662227,0.654213,0.654213,253618091750797.34,262046547413061.3,262046547413061.3,2.53,19260817.0,-1.0,True,0.549433,0.593291,0.593291
100.0,3.0,0.55,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.279339,0.296003,0.296003,0.660539,0.65262,0.65262,248981832023800.8,256998077076860.38,256998077076860.38,2.03,19260817.0,-1.0,True,0.553061,0.593291,0.593291
100.0,3.0,0.85,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.282121,0.298865,0.298865,0.659263,0.651293,0.651293,255212236392212.75,263609560045386.8,263609560045386.8,3.41,19260817.0,-1.0,True,0.552381,0.593291,0.593291
25.0,3.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.263152,0.277823,0.277823,0.667917,0.660993,0.660993,313887613681723.3,321640159648918.1,321640159648918.1,0.53,19260817.0,-1.0,True,0.541723,0.566038,0.566038
50.0,3.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.268116,0.284206,0.284206,0.665663,0.658066,0.658066,273120352321032.47,279696836809078.03,279696836809078.03,1.2,19260817.0,-1.0,True,0.551927,0.579665,0.579665
200.0,3.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.274549,0.291633,0.291633,0.662731,0.654643,0.654643,243040264119127.44,251130235401783.0,251130235401783.0,4.44,19260817.0,-1.0,True,0.55034,0.591195,0.591195
400.0,3.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.265963,0.282983,0.282983,0.666641,0.658628,0.658628,236812435067243.66,244449757544111.75,244449757544111.75,10.09,19260817.0,-1.0,True,0.544444,0.603774,0.603774
400.0,3.0,0.7,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.282564,0.302217,0.302217,0.65906,0.649734,0.649734,253701139060909.97,263786133408252.25,263786133408252.16,9.63,19260817.0,-1.0,True,0.554195,0.591195,0.591195
400.0,3.0,0.7,0.4,1e-06,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.282564,0.302217,0.302217,0.65906,0.649734,0.649734,253700965916203.25,263786058225527.5,263786058225527.5,10.66,19260817.0,-1.0,True,0.554195,0.591195,0.591195
400.0,3.0,0.7,0.4,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.282488,0.30219,0.30219,0.659095,0.649746,0.649746,253705461445236.75,263790335907090.75,263790335907090.75,9.9,19260817.0,-1.0,True,0.554195,0.591195,0.591195
400.0,3.0,0.7,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.057063,0.058693,0.058693,0.75557,0.754642,0.754642,26204367975663.035,25966908371973.223,25966908371973.223,10.9,19260817.0,-1.0,True,0.505215,0.557652,0.557652
400.0,3.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.328228,0.348856,0.348856,0.637741,0.627644,0.627644,286806403051596.06,295170726376093.25,295170726376093.25,9.96,19260817.0,-1.0,True,0.537188,0.583857,0.583857
