n_estimators,max_depth,max_samples,max_features,ccp_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
25.0,6.0,0.7,0.7,1e-06,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.548603,0.567767,0.567767,0.522772,0.511369,0.511369,368586382113333.9,389506150261144.3,389506150261144.25,5.48,19260817.0,-1.0,0.524943,0.572327,0.572327
25.0,6.0,0.7,0.7,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.547661,0.567012,0.567012,0.523317,0.511815,0.511815,369052994536260.0,389948117269474.2,389948117269474.2,4.68,19260817.0,-1.0,0.524943,0.572327,0.572327
25.0,6.0,0.7,0.7,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.218244,0.229256,0.229256,0.687969,0.682858,0.682858,73436947868121.81,75020849893934.23,75020849893934.23,5.19,19260817.0,-1.0,0.514739,0.552411,0.552411
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.482387,0.510922,0.510922,0.559804,0.543956,0.543956,333077623070206.5,344559440941718.3,344559440941718.3,2.82,19260817.0,-1.0,0.519274,0.607966,0.607966
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.472289,0.5003,0.5003,0.565238,0.549832,0.549832,325370983094711.7,339911170867420.7,339911170867420.75,2.67,19260817.0,-1.0,0.537188,0.601677,0.601677
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances']",0.7919471007529546,0.481393,0.509134,0.509134,0.560341,0.54495,0.54495,306356193024572.3,318641215639911.44,318641215639911.44,3.3,19260817.0,-1.0,0.523583,0.598532,0.598532
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts']",0.8049857274440886,0.484109,0.512565,0.512565,0.558872,0.543042,0.543042,309486500486022.25,316839755358735.0,316839755358735.0,5.74,19260817.0,-1.0,0.505896,0.577568,0.577568
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.480537,0.507934,0.507934,0.560804,0.545616,0.545616,342209544577201.4,353514963908676.9,353514963908676.9,6.23,19260817.0,-1.0,0.523129,0.570231,0.570231
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.486085,0.513506,0.513506,0.5578,0.542518,0.542518,319414761154135.8,330448047681112.9,330448047681112.9,6.66,19260817.0,-1.0,0.516327,0.584906,0.584906
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.485936,0.51514,0.51514,0.557882,0.541606,0.541606,304141961319189.5,312249003083738.3,312249003083738.3,7.75,19260817.0,-1.0,0.509751,0.575472,0.575472
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.483299,0.514084,0.514084,0.55931,0.542195,0.542195,305790780023008.7,315521858833298.2,315521858833298.2,7.61,19260817.0,-1.0,0.520181,0.604822,0.604822
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.492034,0.520723,0.520723,0.554563,0.538479,0.538479,333846497872344.7,341910357714534.5,341910357714534.5,8.75,19260817.0,-1.0,0.507483,0.573375,0.573375
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.495542,0.523944,0.523944,0.552644,0.536666,0.536666,343837464286997.5,352207375303007.75,352207375303007.7,7.96,19260817.0,-1.0,0.503175,0.561845,0.561845
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.484061,0.513181,0.513181,0.558898,0.542699,0.542699,292393467632485.8,301993992186652.2,301993992186652.2,8.64,19260817.0,-1.0,0.520408,0.585954,0.585954
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances']",0.9003977265227703,0.481804,0.508852,0.508852,0.560119,0.545106,0.545106,305314895725320.94,316743117096311.06,316743117096311.06,9.28,19260817.0,-1.0,0.520181,0.596436,0.596436
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50']",0.906940299335011,0.497305,0.526535,0.526535,0.551678,0.535204,0.535204,335688716498499.5,344370595019957.25,344370595019957.2,11.32,19260817.0,-1.0,0.514286,0.574423,0.574423
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.483353,0.512298,0.512298,0.559281,0.543191,0.543191,320615882956529.25,333184737975778.5,333184737975778.5,10.85,19260817.0,-1.0,0.518821,0.581761,0.581761
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.48354,0.511518,0.511518,0.55918,0.543625,0.543625,309056023108033.6,318025938042637.75,318025938042637.75,12.2,19260817.0,-1.0,0.51678,0.592243,0.592243
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.475694,0.505563,0.505563,0.563411,0.546928,0.546928,273511576785820.3,285730498174973.6,285730498174973.6,12.64,19260817.0,-1.0,0.53424,0.590147,0.590147
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.491219,0.520501,0.520501,0.555008,0.538603,0.538603,299769823199148.56,309538635127055.5,309538635127055.6,14.09,19260817.0,-1.0,0.514966,0.582809,0.582809
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.485003,0.513947,0.513947,0.558387,0.542272,0.542272,327952500833679.6,337807717654534.94,337807717654534.9,12.82,19260817.0,-1.0,0.516327,0.574423,0.574423
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.491008,0.519558,0.519558,0.555122,0.539133,0.539133,336080703085913.5,345122168034398.9,345122168034398.9,14.51,19260817.0,-1.0,0.513152,0.578616,0.578616
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.483089,0.511021,0.511021,0.559424,0.543902,0.543902,319805781008395.7,327507942527880.56,327507942527880.56,16.29,19260817.0,-1.0,0.511111,0.575472,0.575472
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained']",0.9523402288050722,0.481927,0.51019,0.51019,0.560052,0.544364,0.544364,304737631982458.5,314251658225514.25,314251658225514.25,16.88,19260817.0,-1.0,0.511338,0.563941,0.563941
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements']",0.9575623339697504,0.483044,0.510873,0.510873,0.559448,0.543984,0.543984,305214569934317.06,319021390106929.2,319021390106929.2,17.87,19260817.0,-1.0,0.531973,0.58805,0.58805
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists']",0.96221169757485,0.483466,0.514021,0.514021,0.55922,0.54223,0.54223,298328876440347.1,306747380131570.75,306747380131570.75,18.36,19260817.0,-1.0,0.514059,0.574423,0.574423
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50']",0.9668398251654758,0.480819,0.509539,0.509539,0.560651,0.544725,0.544725,318185023417050.6,329330407272561.7,329330407272561.7,19.17,19260817.0,-1.0,0.517687,0.587002,0.587002
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.488606,0.516884,0.516884,0.556431,0.540631,0.540631,342198049377966.75,351032249174679.44,351032249174679.44,21.56,19260817.0,-1.0,0.51542,0.589099,0.589099
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers']",0.9750128387391142,0.487388,0.515512,0.515512,0.557093,0.541398,0.541398,309062789739645.06,318665075369718.1,318665075369718.1,21.08,19260817.0,-1.0,0.509524,0.571279,0.571279
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks']",0.9786082458844692,0.490959,0.520132,0.520132,0.555149,0.538811,0.538811,322574625744621.3,330544332336524.8,330544332336524.8,22.89,19260817.0,-1.0,0.507937,0.574423,0.574423
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50']",0.9821571136477903,0.484234,0.51301,0.51301,0.558804,0.542794,0.542794,314946218781934.2,324482206956011.8,324482206956011.8,23.17,19260817.0,-1.0,0.518367,0.584906,0.584906
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks']",0.9855366104335248,0.489066,0.519002,0.519002,0.55618,0.539445,0.539445,304817570452157.6,313717337223397.4,313717337223397.3,24.76,19260817.0,-1.0,0.517007,0.5587,0.5587
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.49248,0.521165,0.521165,0.554319,0.53823,0.53823,334802375006974.1,342756593904578.7,342756593904578.7,24.48,19260817.0,-1.0,0.512472,0.572327,0.572327
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks']",0.9918657644199986,0.487648,0.516571,0.516571,0.556952,0.540806,0.540806,315473691275257.0,325539618915877.0,325539618915877.0,27.02,19260817.0,-1.0,0.515646,0.568134,0.568134
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %']",0.9946253824061244,0.485447,0.512317,0.512317,0.558146,0.54318,0.54318,321117569549507.5,331416512983955.0,331416512983955.0,25.78,19260817.0,-1.0,0.519955,0.590147,0.590147
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals']",0.9966894167418736,0.482006,0.510221,0.510221,0.56001,0.544346,0.544346,297332872150820.6,307997082784306.0,307997082784306.0,28.24,19260817.0,-1.0,0.517007,0.59434,0.59434
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway']",0.9984280188842564,0.482047,0.508179,0.508179,0.559987,0.54548,0.54548,319047184328697.6,327144230303144.5,327144230303144.5,26.1,19260817.0,-1.0,0.514739,0.585954,0.585954
25.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.492668,0.519809,0.519809,0.554217,0.538992,0.538992,340367405595906.7,348480484089479.94,348480484089479.9,27.52,19260817.0,-1.0,0.512245,0.571279,0.571279
25.0,3.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.468619,0.496523,0.496523,0.5672,0.551906,0.551906,270304930676204.9,282872972515812.06,282872972515812.06,2.06,19260817.0,-1.0,0.515873,0.58805,0.58805
25.0,12.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.486849,0.515668,0.515668,0.557386,0.541311,0.541311,317824303851881.6,326925650678719.6,326925650678719.6,4.64,19260817.0,-1.0,0.510884,0.589099,0.589099
25.0,24.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.486264,0.515574,0.515574,0.557704,0.541363,0.541363,313494969144572.25,323107044558993.25,323107044558993.2,20.71,19260817.0,-1.0,0.508844,0.580713,0.580713
25.0,48.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.47897,0.508585,0.508585,0.561649,0.545255,0.545255,295927103875548.2,305789258710876.3,305789258710876.3,20.78,19260817.0,-1.0,0.514286,0.591195,0.591195
25.0,96.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.47897,0.508585,0.508585,0.561649,0.545255,0.545255,295927103875548.2,305789258710876.3,305789258710876.3,22.37,19260817.0,-1.0,0.514286,0.591195,0.591195
25.0,192.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.47897,0.508585,0.508585,0.561649,0.545255,0.545255,295927103875548.2,305789258710876.3,305789258710876.3,19.97,19260817.0,-1.0,0.514286,0.591195,0.591195
25.0,6.0,0.7,0.4,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.434171,0.46578,0.46578,0.585296,0.568506,0.568506,327596127695159.7,341541643502771.8,341541643502771.8,1.58,19260817.0,-1.0,0.491156,0.510482,0.510482
25.0,6.0,0.7,0.55,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.434171,0.46578,0.46578,0.585296,0.568506,0.568506,327596127695159.7,341541643502771.8,341541643502771.8,1.62,19260817.0,-1.0,0.491156,0.510482,0.510482
25.0,6.0,0.7,0.85,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.482387,0.510922,0.510922,0.559804,0.543956,0.543956,333077623070206.5,344559440941718.3,344559440941718.3,3.81,19260817.0,-1.0,0.519274,0.607966,0.607966
25.0,6.0,0.4,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.484754,0.512049,0.512049,0.558523,0.543329,0.543329,317444345433513.75,328332494589807.4,328332494589807.4,2.01,19260817.0,-1.0,0.516327,0.591195,0.591195
25.0,6.0,0.55,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.481805,0.510818,0.510818,0.560118,0.544015,0.544015,321359660288861.1,331426578186591.2,331426578186591.2,2.15,19260817.0,-1.0,0.529025,0.601677,0.601677
25.0,6.0,0.85,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.483785,0.512638,0.512638,0.559047,0.543001,0.543001,306010730123206.25,316361812367344.75,316361812367344.75,3.24,19260817.0,-1.0,0.508617,0.578616,0.578616
50.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.484672,0.512835,0.512835,0.558567,0.542892,0.542892,327274034881924.9,337697431685300.06,337697431685300.06,6.62,19260817.0,-1.0,0.518141,0.611111,0.611111
100.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.484695,0.513679,0.513679,0.558554,0.542421,0.542421,319806991933273.06,330073917381461.06,330073917381461.06,11.93,19260817.0,-1.0,0.520862,0.607966,0.607966
200.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.485441,0.514571,0.514571,0.55815,0.541924,0.541924,314938403028766.6,324986720780867.1,324986720780867.1,22.52,19260817.0,-1.0,0.512018,0.592243,0.592243
400.0,6.0,0.7,0.7,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.483733,0.512599,0.512599,0.559076,0.543023,0.543023,311227245661742.8,321400450048216.44,321400450048216.44,46.68,19260817.0,-1.0,0.5161,0.611111,0.611111
50.0,6.0,0.7,0.7,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.53101,0.562146,0.562146,0.532862,0.514683,0.514683,390425925854594.9,399144735368717.6,399144735368717.6,6.43,19260817.0,-1.0,0.509977,0.585954,0.585954
50.0,6.0,0.7,0.7,1e-06,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.53101,0.562145,0.562145,0.532862,0.514683,0.514683,390426057345856.4,399145545579729.9,399145545579729.9,5.28,19260817.0,-1.0,0.509977,0.585954,0.585954
50.0,6.0,0.7,0.7,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.529774,0.562466,0.562466,0.533564,0.514495,0.514495,391074722707477.0,399506122595570.3,399506122595570.3,5.12,19260817.0,-1.0,0.510204,0.585954,0.585954
