n_hidden_layers,alpha,learning_rate_init,activation,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
4.0,5.62341325190349e-07,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.517489,0.552685,0.552685,0.540489,0.520214,0.520214,437417613733184.94,445840480406214.0,445840480406214.0,20.65,19260817.0,1000.0,adaptive,auto,0.512472,0.552411,0.552411
3.0,7.49894209332456e-08,0.0074989420933245,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.541809,0.568345,0.568345,0.526692,0.511026,0.511026,449841789710907.2,474830483497909.6,474830483497909.6,23.91,19260817.0,1000.0,adaptive,auto,0.553288,0.581761,0.581761
4.0,7.49894209332456e-08,0.0074989420933245,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.550984,0.570161,0.570161,0.521392,0.509951,0.509951,463689525163620.06,501135029791787.3,501135029791787.3,26.17,19260817.0,1000.0,adaptive,auto,0.528118,0.551363,0.551363
3.0,1e-08,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.55588,0.527744,0.527744,0.518542,0.53452,0.53452,385923827187779.4,434950877266932.0,434950877266932.0,45.14,19260817.0,1000.0,adaptive,auto,0.550567,0.549266,0.549266
3.0,5.62341325190349e-07,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.603445,0.519423,0.519423,0.489988,0.539208,0.539208,423959372362628.4,515714649281298.9,515714649281298.9,85.84,19260817.0,1000.0,adaptive,auto,0.537415,0.556604,0.556604
3.0,5.62341325190349e-07,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.539263,0.492781,0.492781,0.528153,0.553953,0.553953,424209328865758.9,489570394123570.7,489570394123570.7,39.76,19260817.0,1000.0,adaptive,auto,0.55873,0.582809,0.582809
4.0,1e-08,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.613503,0.515938,0.515938,0.483734,0.54116,0.54116,374615788479553.06,463120598176925.1,463120598176925.1,174.03,19260817.0,1000.0,adaptive,auto,0.551474,0.556604,0.556604
4.0,1e-08,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.578196,0.533543,0.533543,0.505346,0.531228,0.531228,390379462351744.3,460793948747873.1,460793948747873.1,57.51,19260817.0,1000.0,adaptive,auto,0.550113,0.559748,0.559748
4.0,5.62341325190349e-07,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.610951,0.527431,0.527431,0.485328,0.534697,0.534697,340086638353636.5,422498802860633.6,422498802860633.6,159.69,19260817.0,1000.0,adaptive,auto,0.546032,0.597484,0.597484
4.0,5.62341325190349e-07,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.549099,0.529194,0.529194,0.522485,0.533699,0.533699,535228650812890.5,578254280605641.6,578254280605641.6,76.89,19260817.0,1000.0,adaptive,auto,0.551927,0.557652,0.557652
3.0,7.49894209332456e-08,0.0074989420933245,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.580131,0.548061,0.548061,0.504186,0.522896,0.522896,371216132733068.5,444295027245997.6,444295027245997.6,56.26,19260817.0,1000.0,adaptive,auto,0.552154,0.600629,0.600629
4.0,7.49894209332456e-08,0.0074989420933245,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.579353,0.565415,0.565415,0.504652,0.512758,0.512758,331747468020130.7,388380453771390.3,388380453771390.3,52.17,19260817.0,1000.0,adaptive,auto,0.55034,0.560797,0.560797
3.0,1e-08,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.50338,0.532682,0.532682,0.548334,0.531718,0.531718,491040735102877.6,510258644109300.94,510258644109300.94,27.22,19260817.0,1000.0,adaptive,auto,0.534467,0.544025,0.544025
3.0,5.62341325190349e-07,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.486418,0.523422,0.523422,0.55762,0.53696,0.53696,534400812383428.7,546672605546714.06,546672605546714.06,10.73,19260817.0,1000.0,adaptive,auto,0.5161,0.537736,0.537736
3.0,5.62341325190349e-07,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,-0.004925,-0.004929,-0.004929,0.78001,0.779728,0.779728,213587001754714.44,213610912631742.75,213610912631742.75,17.75,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
4.0,1e-08,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.007753,-0.007758,-0.007758,0.781107,0.780824,0.780824,267970933459846.1,268000932570206.0,268000932570206.0,22.46,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
4.0,1e-08,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,-0.004531,-0.004535,-0.004535,0.779857,0.779575,0.779575,204867972293740.8,204890907083088.0,204890907083088.0,13.69,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
4.0,5.62341325190349e-07,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.372218,0.400693,0.400693,0.616506,0.602144,0.602144,1376232008014699.0,1380747451354152.0,1380747451354152.0,23.15,19260817.0,1000.0,adaptive,auto,0.514739,0.546122,0.546122
4.0,5.62341325190349e-07,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,-0.004531,-0.004535,-0.004535,0.779857,0.779575,0.779575,204868158403839.2,204891093214021.2,204891093214021.2,13.68,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,7.49894209332456e-08,0.0421696503428582,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.528134,0.549945,0.549945,0.534494,0.521805,0.521805,534815832839676.4,562440995150851.2,562440995150851.2,13.31,19260817.0,1000.0,adaptive,auto,0.522449,0.567086,0.567086
4.0,7.49894209332456e-08,0.0421696503428582,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.493535,0.521148,0.521148,0.553743,0.53824,0.53824,693631751368410.2,706990591655199.5,706990591655199.5,21.41,19260817.0,1000.0,adaptive,auto,0.533333,0.563941,0.563941
3.0,5.62341325190349e-07,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.516194,0.542504,0.542504,0.541214,0.526101,0.526101,384340376735639.5,417040617461208.7,417040617461208.7,20.45,19260817.0,1000.0,adaptive,auto,0.536508,0.5587,0.5587
4.0,1e-08,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.527695,0.549744,0.549744,0.534742,0.521921,0.521921,491450408496378.7,514893978042369.6,514893978042369.6,25.36,19260817.0,1000.0,adaptive,auto,0.542857,0.556604,0.556604
4.0,5.62341325190349e-07,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.017058,-0.017071,-0.017071,0.784705,0.784424,0.784424,397495105846474.06,397539605074035.1,397539605074035.1,18.37,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
3.0,7.49894209332456e-08,0.0421696503428582,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.495684,0.485856,0.485856,0.552566,0.557722,0.557722,637348388913324.1,689688094430283.2,689688094430283.2,25.34,19260817.0,1000.0,adaptive,auto,0.550794,0.580713,0.580713
4.0,7.49894209332456e-08,0.0421696503428582,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.549331,0.560016,0.560016,0.522351,0.515934,0.515934,456303000930777.0,493519120221705.5,493519120221705.5,39.1,19260817.0,1000.0,adaptive,auto,0.547166,0.561845,0.561845
3.0,3.1622776601683795e-05,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.568466,0.564598,0.564598,0.511141,0.51324,0.51324,413431070083501.3,462261462828566.5,462261462828566.5,45.04,19260817.0,1000.0,adaptive,auto,0.534467,0.58805,0.58805
3.0,3.1622776601683795e-05,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.507599,0.54456,0.54456,0.546,0.524917,0.524917,591824863908622.9,601952531101421.5,601952531101421.5,23.05,19260817.0,1000.0,adaptive,auto,0.5161,0.555556,0.555556
3.0,3.1622776601683795e-05,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.538549,0.549682,0.549682,0.528562,0.521957,0.521957,324769534338932.44,368223249020488.8,368223249020488.8,23.89,19260817.0,1000.0,adaptive,auto,0.532426,0.561845,0.561845
4.0,3.1622776601683795e-05,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.519833,0.555979,0.555979,0.539175,0.518295,0.518295,526264035437675.3,532682047305216.5,532682047305216.5,15.71,19260817.0,1000.0,adaptive,auto,0.523129,0.5587,0.5587
4.0,3.1622776601683795e-05,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.570904,0.559368,0.559368,0.509695,0.516313,0.516313,402352862171317.6,462035030854466.2,462035030854466.2,85.44,19260817.0,1000.0,adaptive,auto,0.546259,0.553459,0.553459
4.0,3.1622776601683795e-05,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.517507,0.552459,0.552459,0.540479,0.520346,0.520346,426301142179645.94,434827616593309.2,434827616593309.2,20.42,19260817.0,1000.0,adaptive,auto,0.512698,0.552411,0.552411
4.0,3.1622776601683795e-05,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.538787,0.553914,0.553914,0.528426,0.519499,0.519499,513942524286602.7,556057374408887.0,556057374408887.0,40.24,19260817.0,1000.0,adaptive,auto,0.536508,0.568134,0.568134
3.0,4.216965034285822e-06,0.0074989420933245,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.547439,0.571236,0.571236,0.523446,0.509312,0.509312,489723367981487.25,520444092368364.9,520444092368364.9,29.15,19260817.0,1000.0,adaptive,auto,0.554875,0.551363,0.551363
4.0,4.216965034285822e-06,0.0074989420933245,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.550378,0.57446,0.57446,0.521744,0.507394,0.507394,427195901632744.6,460465809087125.9,460465809087125.9,25.41,19260817.0,1000.0,adaptive,auto,0.546939,0.567086,0.567086
3.0,3.1622776601683795e-05,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.568416,0.542662,0.542662,0.511171,0.52601,0.52601,296378775180489.9,339684116772574.25,339684116772574.25,48.47,19260817.0,1000.0,adaptive,auto,0.54059,0.566038,0.566038
4.0,3.1622776601683795e-05,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.605907,0.527893,0.527893,0.488464,0.534436,0.534436,399306039463554.3,481087123413192.1,481087123413192.1,162.18,19260817.0,1000.0,adaptive,auto,0.539683,0.544025,0.544025
4.0,3.1622776601683795e-05,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.567145,0.525181,0.525181,0.511923,0.535968,0.535968,433614321400728.56,497974432991340.1,497974432991340.1,66.33,19260817.0,1000.0,adaptive,auto,0.546485,0.562893,0.562893
3.0,4.216965034285822e-06,0.0074989420933245,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.580099,0.547968,0.547968,0.504204,0.52295,0.52295,344328513480158.1,411039367769948.0,411039367769948.0,55.76,19260817.0,1000.0,adaptive,auto,0.557596,0.555556,0.555556
4.0,4.216965034285822e-06,0.0074989420933245,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.579723,0.547567,0.547567,0.50443,0.523182,0.523182,298431179191836.7,355776395991290.6,355776395991290.6,130.71,19260817.0,1000.0,adaptive,auto,0.561451,0.56499,0.56499
3.0,3.1622776601683795e-05,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.428821,0.452169,0.452169,0.588057,0.575703,0.575703,472600228452796.0,485052996026718.9,485052996026718.9,13.64,19260817.0,1000.0,adaptive,auto,0.504535,0.538784,0.538784
4.0,3.1622776601683795e-05,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.418232,0.453942,0.453942,0.593483,0.57477,0.57477,1156559427011951.8,1165676493575082.5,1165676493575082.5,24.61,19260817.0,1000.0,adaptive,auto,0.526304,0.559748,0.559748
4.0,3.1622776601683795e-05,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.423584,0.45081,0.45081,0.590747,0.576417,0.576417,1043888179570703.6,1061976102431890.4,1061976102431890.4,27.13,19260817.0,1000.0,adaptive,auto,0.53356,0.568134,0.568134
3.0,4.216965034285822e-06,0.0421696503428582,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.527412,0.549843,0.549843,0.534902,0.521864,0.521864,496372869678393.1,525057237273076.5,525057237273076.5,14.4,19260817.0,1000.0,adaptive,auto,0.523129,0.559748,0.559748
4.0,4.216965034285822e-06,0.0421696503428582,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.513079,0.536993,0.536993,0.542953,0.52926,0.52926,386412752972294.4,407371705486958.9,407371705486958.9,24.24,19260817.0,1000.0,adaptive,auto,0.541497,0.561845,0.561845
4.0,3.1622776601683795e-05,0.1,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.47717,0.503308,0.503308,0.562618,0.548175,0.548175,891010015999536.6,909144820242952.2,909144820242952.2,42.37,19260817.0,1000.0,adaptive,auto,0.537415,0.551363,0.551363
3.0,4.216965034285822e-06,0.0421696503428582,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.517566,0.527578,0.527578,0.540446,0.534614,0.534614,330043549974408.0,365667289719062.3,365667289719062.3,50.81,19260817.0,1000.0,adaptive,auto,0.541043,0.600629,0.600629
4.0,4.216965034285822e-06,0.0421696503428582,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.521828,0.523225,0.523225,0.538054,0.537071,0.537071,808805316510740.6,848916740321884.6,848916740321884.6,64.74,19260817.0,1000.0,adaptive,auto,0.534921,0.569182,0.569182
5.0,1e-08,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.570371,0.558552,0.558552,0.510011,0.516791,0.516791,426320911959282.06,487989486430112.7,487989486430112.7,77.77,19260817.0,1000.0,adaptive,auto,0.531973,0.557652,0.557652
5.0,1e-08,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.001538,-0.001539,-0.001539,0.778694,0.778411,0.778411,119355236040047.84,119368597753767.16,119368597753767.16,15.38,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,1e-08,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.556282,0.562341,0.562341,0.518307,0.514568,0.514568,398845913961232.4,439233421753165.06,439233421753165.06,88.02,19260817.0,1000.0,adaptive,auto,0.543537,0.563941,0.563941
5.0,5.62341325190349e-07,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.000204,-0.000204,-0.000204,0.778176,0.777893,0.777893,43496453956009.54,43501323345781.2,43501323345781.2,21.61,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,5.62341325190349e-07,0.0031622776601683,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.575825,0.560841,0.560841,0.506764,0.515449,0.515449,375330270929618.2,430590231425516.94,430590231425516.94,166.46,19260817.0,1000.0,adaptive,auto,0.529478,0.591195,0.591195
5.0,5.62341325190349e-07,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.001538,-0.001539,-0.001539,0.778694,0.778411,0.778411,119355236040047.84,119368597753767.16,119368597753767.16,24.56,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,5.62341325190349e-07,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.557164,0.557587,0.557587,0.517791,0.517355,0.517355,383708548626486.3,430106080983764.8,430106080983764.8,88.52,19260817.0,1000.0,adaptive,auto,0.546939,0.544025,0.544025
5.0,7.49894209332456e-08,0.0074989420933245,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.535957,0.556298,0.556298,0.530044,0.518109,0.518109,429093110983004.4,461202396951211.9,461202396951211.9,86.55,19260817.0,1000.0,adaptive,auto,0.543991,0.567086,0.567086
5.0,1e-08,0.0177827941003892,relu,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.533546,0.517533,0.517533,0.53142,0.540268,0.540268,599095007659716.2,657489128514960.1,657489128514960.1,83.17,19260817.0,1000.0,adaptive,auto,0.557143,0.568134,0.568134
