n_estimators,max_depth,subsample,max_features,ccp_alpha,learning_rate,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
50.0,6.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.475141,0.499598,0.499598,0.563709,0.550218,0.550218,279210580117610.1,281981309678206.8,281981309678206.8,48.58,19260817.0,0.506122,0.574423,0.574423
50.0,24.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.473708,0.498627,0.498627,0.564478,0.550752,0.550752,279300475967755.6,282763923012361.0,282763923012361.0,324.03,19260817.0,0.506576,0.571279,0.571279
50.0,12.0,0.55,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.475649,0.50054,0.50054,0.563436,0.5497,0.5497,290104448213483.94,294664953674364.7,294664953674364.7,76.88,19260817.0,0.510884,0.578616,0.578616
50.0,12.0,0.85,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.474028,0.498446,0.498446,0.564306,0.550851,0.550851,290601624210318.5,295194062355256.56,295194062355256.56,107.2,19260817.0,0.505896,0.571279,0.571279
50.0,12.0,0.7,0.55,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.480661,0.505554,0.505554,0.560737,0.546934,0.546934,342506285483735.6,350806369448797.7,350806369448797.7,67.71,19260817.0,0.525397,0.579665,0.579665
50.0,12.0,0.7,0.85,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.473961,0.497688,0.497688,0.564342,0.551267,0.551267,287881723820210.1,293271725815509.75,293271725815509.75,100.18,19260817.0,0.508163,0.575472,0.575472
50.0,12.0,0.7,0.7,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.648143,0.566609,0.566609,0.461548,0.512053,0.512053,346572077562003.6,437776557449251.8,437776557449251.8,85.52,19260817.0,0.536735,0.560797,0.560797
50.0,12.0,0.7,0.7,0.1,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.148042,0.154121,0.154121,0.718195,0.715368,0.715368,44890163101144.62,45349553164114.07,45349553164114.07,84.94,19260817.0,0.514739,0.552411,0.552411
50.0,12.0,0.7,0.7,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.284886,0.299179,0.299179,0.657992,0.651147,0.651147,122519025945713.88,125455181207055.5,125455181207055.5,83.57,19260817.0,0.527438,0.589099,0.589099
50.0,12.0,0.7,0.7,0.01,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.457467,0.485237,0.485237,0.573121,0.558057,0.558057,437936501117977.7,439203245237137.44,439203245237137.44,82.45,19260817.0,0.505215,0.557652,0.557652
50.0,12.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.475603,0.499286,0.499286,0.56346,0.55039,0.55039,330280131168903.75,336038234414414.06,336038234414414.06,87.29,19260817.0,0.522449,0.58805,0.58805
50.0,12.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.477336,0.499822,0.499822,0.562529,0.550095,0.550095,323278057735375.75,329611464355017.06,329611464355017.06,93.23,19260817.0,0.511111,0.582809,0.582809
25.0,6.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.472077,0.496101,0.496101,0.565352,0.552137,0.552137,280389555746056.53,283061160225766.25,283061160225766.25,21.88,19260817.0,0.506122,0.574423,0.574423
25.0,24.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.473708,0.498627,0.498627,0.564478,0.550752,0.550752,278923094570603.7,282389441828768.4,282389441828768.4,150.56,19260817.0,0.506576,0.571279,0.571279
25.0,12.0,0.55,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.472622,0.497006,0.497006,0.56506,0.551641,0.551641,292738992336341.9,297165988764552.56,297165988764552.56,33.0,19260817.0,0.510884,0.578616,0.578616
25.0,12.0,0.85,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.474028,0.498446,0.498446,0.564306,0.550851,0.550851,290510579279298.06,295103719700979.1,295103719700979.1,50.42,19260817.0,0.505896,0.571279,0.571279
25.0,12.0,0.7,0.55,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.463362,0.486771,0.486771,0.569999,0.557225,0.557225,330463190972626.8,338637533770015.4,338637533770015.4,34.25,19260817.0,0.52517,0.567086,0.567086
25.0,12.0,0.7,0.85,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.473961,0.497688,0.497688,0.564342,0.551267,0.551267,288215808767840.44,293602135662952.6,293602135662952.6,49.74,19260817.0,0.508163,0.575472,0.575472
25.0,12.0,0.7,0.7,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.638135,0.56316,0.56316,0.468065,0.514087,0.514087,318298927446897.9,402411480458848.0,402411480458848.0,42.87,19260817.0,0.529478,0.569182,0.569182
25.0,12.0,0.7,0.7,0.1,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.148042,0.154121,0.154121,0.718195,0.715368,0.715368,44109305835336.89,44568459183195.625,44568459183195.625,41.82,19260817.0,0.514739,0.552411,0.552411
25.0,12.0,0.7,0.7,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.177997,0.187029,0.187029,0.705456,0.701314,0.701314,68609591533307.805,70252150350528.93,70252150350528.93,41.76,19260817.0,0.513832,0.591195,0.591195
25.0,12.0,0.7,0.7,0.01,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.457466,0.485232,0.485232,0.573122,0.55806,0.55806,439826593789294.3,441108037365596.0,441108037365596.0,41.22,19260817.0,0.505215,0.557652,0.557652
25.0,12.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.475603,0.499286,0.499286,0.56346,0.55039,0.55039,330522829632206.94,336274703796226.94,336274703796226.94,42.6,19260817.0,0.522449,0.58805,0.58805
25.0,12.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.474246,0.496724,0.496724,0.564189,0.551796,0.551796,311290837483503.8,317853595678291.2,317853595678291.2,45.42,19260817.0,0.510658,0.589099,0.589099
100.0,6.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.475141,0.499598,0.499598,0.563709,0.550218,0.550218,278676450559610.56,281453228751076.03,281453228751076.03,88.51,19260817.0,0.506122,0.574423,0.574423
100.0,24.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.473708,0.498627,0.498627,0.564478,0.550752,0.550752,278792756281108.5,282260105201987.25,282260105201987.25,665.78,19260817.0,0.506576,0.571279,0.571279
100.0,12.0,0.55,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.475649,0.50054,0.50054,0.563436,0.5497,0.5497,290286772354895.9,294844235174191.4,294844235174191.4,139.04,19260817.0,0.510884,0.578616,0.578616
100.0,12.0,0.85,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.474028,0.498446,0.498446,0.564306,0.550851,0.550851,290810106859449.2,295400936869654.25,295400936869654.25,192.82,19260817.0,0.505896,0.571279,0.571279
100.0,12.0,0.7,0.55,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.480661,0.505554,0.505554,0.560737,0.546934,0.546934,342519143344611.9,350820023751486.7,350820023751486.7,134.66,19260817.0,0.525397,0.579665,0.579665
100.0,12.0,0.7,0.85,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.473961,0.497688,0.497688,0.564342,0.551267,0.551267,288374628753976.6,293759208550439.2,293759208550439.2,199.95,19260817.0,0.508163,0.575472,0.575472
100.0,12.0,0.7,0.7,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.648824,0.566762,0.566762,0.461101,0.511963,0.511963,347992706531697.4,439738538592663.6,439738538592663.6,170.1,19260817.0,0.536735,0.560797,0.560797
100.0,12.0,0.7,0.7,0.1,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.148042,0.154121,0.154121,0.718195,0.715368,0.715368,43996079846402.94,44455198870059.69,44455198870059.69,166.83,19260817.0,0.514739,0.552411,0.552411
100.0,12.0,0.7,0.7,0.01,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.401285,0.421718,0.421718,0.602065,0.591487,0.591487,205653077422630.16,211346335033321.6,211346335033321.6,169.53,19260817.0,0.529025,0.572327,0.572327
100.0,12.0,0.7,0.7,0.01,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.457466,0.485232,0.485232,0.573122,0.55806,0.55806,440107628418714.0,441391257632023.1,441391257632023.1,169.5,19260817.0,0.505215,0.557652,0.557652
100.0,12.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.478672,0.502384,0.502384,0.561809,0.548684,0.548684,333507446117980.3,339246559210044.4,339246559210044.4,170.08,19260817.0,0.513832,0.593291,0.593291
100.0,12.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.477336,0.499822,0.499822,0.562529,0.550095,0.550095,323643909349244.4,329976442917160.9,329976442917160.9,182.36,19260817.0,0.511111,0.582809,0.582809
50.0,3.0,0.7,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.475714,0.499255,0.499255,0.563401,0.550406,0.550406,285017930658550.06,290543441078004.9,290543441078004.9,24.11,19260817.0,0.50771,0.571279,0.571279
